Time,M1_PWM,M2_PWM,M3_PWM,M4_PWM,Roll,Pitch,Yaw,PosX,PosY,Altitude
39.5,0,0,0,0,-4.906,11.792,0.115,-6.49296,-1.38353,5.602
39.51,0,0,0,0,-4.906,11.818,0.115,-6.49296,-1.38353,5.596
39.52,0,0,0,0,-4.906,11.844,0.115,-6.49296,-1.38353,5.591
39.53,0,0,0,0,-4.905,11.87,0.115,-6.49296,-1.38353,5.586
39.54,0,0,0,0,-4.905,11.896,0.115,-6.49296,-1.38353,5.583
39.55,0,0,0,0,-4.905,11.922,0.115,-6.49296,-1.38353,5.573
39.56,0,0,0,0,-4.905,11.948,0.115,-6.49296,-1.38353,5.567
39.57,0,0,0,0,-4.904,11.973,0.115,-5.68428,-0.76567,5.565
39.58,0,0,0,0,-4.904,12,0.115,-5.68428,-0.76567,5.559
39.59,0,0,0,0,-4.904,12.027,0.115,-5.68428,-0.76567,5.554
39.6,0,0,0,0,-4.903,12.056,0.115,-5.68428,-0.76567,5.549
39.61,0,0,0,0,-4.903,12.084,0.115,-5.68428,-0.76567,5.544
39.62,0,0,0,0,-4.903,12.113,0.115,-5.68428,-0.76567,5.536
39.63,0,0,0,0,-4.902,12.141,0.115,-5.68428,-0.76567,5.53
39.64,0,0,0,0,-4.902,12.169,0.115,-5.68428,-0.76567,5.525
39.65,0,0,0,0,-4.902,12.197,0.115,-5.68428,-0.76567,5.522
39.66,0,0,0,0,-4.901,12.228,0.115,-5.68428,-0.76567,5.517
39.67,0,0,0,0,-4.901,12.257,0.114,-5.68428,-0.76567,5.512
39.68,0,0,0,0,-4.901,12.285,0.114,-5.68428,-0.76567,5.501
39.69,0,0,0,0,-4.9,12.314,0.114,-5.68428,-0.76567,5.499
39.7,0,0,0,0,-4.9,12.343,0.114,-5.68428,-0.76567,5.493
39.71,0,0,0,0,-4.9,12.371,0.114,-5.68428,-0.76567,5.488
39.72,0,0,0,0,-4.899,12.4,0.114,-5.68428,-0.76567,5.483
39.73,0,0,0,0,-4.898,12.428,0.114,-5.68428,-0.76567,5.475
39.74,0,0,0,0,-4.896,12.457,0.113,-5.68428,-0.76567,5.47
39.75,0,0,0,0,-4.894,12.486,0.113,-5.68428,-0.76567,5.464
39.76,0,0,0,0,-4.892,12.515,0.112,-5.68428,-0.76567,5.459
39.77,0,0,0,0,-4.89,12.544,0.112,-5.68428,-0.76567,5.456
39.78,0,0,0,0,-4.889,12.572,0.112,-4.81256,-0.13127,5.446
39.79,0,0,0,0,-4.887,12.601,0.111,-4.81256,-0.13127,5.441
39.8,0,0,0,0,-4.885,12.629,0.111,-4.81256,-0.13127,5.438
39.81,0,0,0,0,-4.883,12.658,0.11,-4.81256,-0.13127,5.433
39.82,0,0,0,0,-4.882,12.687,0.11,-4.81256,-0.13127,5.422
39.83,0,0,0,0,-4.881,12.716,0.11,-4.81256,-0.13127,5.417
39.84,0,0,0,0,-4.88,12.746,0.11,-4.81256,-0.13127,5.414
39.85,0,0,0,0,-4.879,12.775,0.109,-4.81256,-0.13127,5.409
39.86,0,0,0,0,-4.878,12.807,0.109,-4.81256,-0.13127,5.398
39.87,0,0,0,0,-4.877,12.836,0.109,-4.81256,-0.13127,5.396
39.88,0,0,0,0,-4.877,12.867,0.109,-4.81256,-0.13127,5.39
39.89,0,0,0,0,-4.877,12.897,0.109,-4.81256,-0.13127,5.385
39.9,0,0,0,0,-4.878,12.928,0.109,-4.81256,-0.13127,5.374
39.91,0,0,0,0,-4.878,12.958,0.109,-4.81256,-0.13127,5.372
39.92,0,0,0,0,-4.879,12.988,0.109,-4.81256,-0.13127,5.367
39.93,0,0,0,0,-4.88,13.018,0.11,-4.81256,-0.13127,5.356
39.94,0,0,0,0,-4.88,13.048,0.11,-4.81256,-0.13127,5.353
39.95,0,0,0,0,-4.881,13.078,0.11,-4.81256,-0.13127,5.348
39.96,0,0,0,0,-4.881,13.108,0.11,-4.81256,-0.13127,5.337
39.97,0,0,0,0,-4.882,13.138,0.11,-4.81256,-0.13127,5.335
39.98,0,0,0,0,-4.882,13.168,0.11,-3.92155,0.4875,5.33
39.99,0,0,0,0,-4.883,13.197,0.11,-3.92155,0.4875,5.319
40,0,0,0,0,-4.883,13.227,0.11,-3.92155,0.4875,5.314
40.01,0,0,0,0,-4.884,13.256,0.111,-3.92155,0.4875,5.311
40.02,0,0,0,0,-4.884,13.286,0.111,-3.92155,0.4875,5.3
40.03,0,0,0,0,-4.884,13.317,0.111,-3.92155,0.4875,5.295
40.04,0,0,0,0,-4.884,13.346,0.111,-3.92155,0.4875,5.293
40.05,0,0,0,0,-4.885,13.375,0.111,-3.92155,0.4875,5.282
40.06,0,0,0,0,-4.885,13.404,0.111,-3.92155,0.4875,5.277
40.07,0,0,0,0,-4.886,13.433,0.111,-3.92155,0.4875,5.271
40.08,0,0,0,0,-4.886,13.462,0.111,-3.92155,0.4875,5.264
40.09,0,0,0,0,-4.887,13.491,0.111,-3.92155,0.4875,5.258
40.1,0,0,0,0,-4.887,13.52,0.111,-3.92155,0.4875,5.253
40.11,0,0,0,0,-4.888,13.548,0.111,-3.92155,0.4875,5.245
40.12,0,0,0,0,-4.888,13.577,0.112,-3.92155,0.4875,5.24
40.13,0,0,0,0,-4.889,13.605,0.112,-3.92155,0.4875,5.229
40.14,0,0,0,0,-4.889,13.634,0.112,-3.92155,0.4875,5.227
40.15,0,0,0,0,-4.889,13.662,0.112,-3.92155,0.4875,5.221
40.16,0,0,0,0,-4.89,13.69,0.112,-3.92155,0.4875,5.211
40.17,0,0,0,0,-4.89,13.718,0.112,-3.92155,0.4875,5.208
40.18,0,0,0,0,-4.891,13.746,0.112,-3.92155,0.4875,5.197
40.19,0,0,0,0,-4.891,13.774,0.112,-2.91943,1.15205,5.192
40.2,0,0,0,0,-4.891,13.805,0.112,-2.91943,1.15205,5.187
40.21,0,0,0,0,-4.891,13.834,0.112,-2.91943,1.15205,5.179
40.22,0,0,0,0,-4.892,13.862,0.113,-2.91943,1.15205,5.174
40.23,0,0,0,0,-4.892,13.891,0.113,-2.91943,1.15205,5.166
40.24,0,0,0,0,-4.893,13.919,0.113,-2.91943,1.15205,5.16
40.25,0,0,0,0,-4.893,13.947,0.113,-2.91943,1.15205,5.15
40.26,0,0,0,0,-4.894,13.975,0.113,-2.91943,1.15205,5.145
40.27,0,0,0,0,-4.894,14.003,0.113,-2.91943,1.15205,5.137
40.28,0,0,0,0,-4.894,14.031,0.113,-2.91943,1.15205,5.131
40.29,0,0,0,0,-4.895,14.059,0.113,-2.91943,1.15205,5.123
40.3,0,0,0,0,-4.895,14.087,0.113,-2.91943,1.15205,5.118
40.31,0,0,0,0,-4.896,14.115,0.114,-2.91943,1.15205,5.108
40.32,0,0,0,0,-4.896,14.143,0.114,-2.91943,1.15205,5.102
40.33,0,0,0,0,-4.896,14.17,0.114,-2.91943,1.15205,5.094
40.34,0,0,0,0,-4.896,14.198,0.114,-2.91943,1.15205,5.089
40.35,0,0,0,0,-4.896,14.226,0.114,-2.91943,1.15205,5.084
40.36,0,0,0,0,-4.895,14.254,0.113,-2.91943,1.15205,5.076
40.37,0,0,0,0,-4.895,14.281,0.113,-2.91943,1.15205,5.071
40.38,0,0,0,0,-4.895,14.309,0.113,-2.91943,1.15205,5.06
40.39,0,0,0,0,-4.894,14.336,0.113,-1.89953,1.79872,5.052
40.4,0,0,0,0,-4.894,14.364,0.113,-1.89953,1.79872,5.047
40.41,0,0,0,0,-4.894,14.391,0.113,-1.89953,1.79872,5.039
40.42,0,0,0,0,-4.893,14.418,0.113,-1.89953,1.79872,5.034
40.43,0,0,0,0,-4.891,14.448,0.112,-1.89953,1.79872,5.023
40.44,0,0,0,0,-4.891,14.475,0.112,-1.89953,1.79872,5.018
40.45,0,0,0,0,-4.891,14.502,0.112,-1.89953,1.79872,5.01
40.46,0,0,0,0,-4.89,14.529,0.112,-1.89953,1.79872,5.005
40.47,0,0,0,0,-4.89,14.556,0.112,-1.89953,1.79872,4.997
40.48,0,0,0,0,-4.89,14.582,0.112,-1.89953,1.79872,4.991
40.49,0,0,0,0,-4.889,14.609,0.112,-1.89953,1.79872,4.981
40.5,0,0,0,0,-4.889,14.636,0.112,-1.89953,1.79872,4.973
40.51,0,0,0,0,-4.889,14.662,0.112,-1.89953,1.79872,4.968
40.52,0,0,0,0,-4.888,14.689,0.112,-1.89953,1.79872,4.957
40.53,0,0,0,0,-4.888,14.715,0.111,-1.89953,1.79872,4.954
40.54,0,0,0,0,-4.887,14.741,0.111,-1.89953,1.79872,4.944
40.55,0,0,0,0,-4.887,14.767,0.111,-1.89953,1.79872,4.938
40.56,0,0,0,0,-4.887,14.794,0.111,-1.89953,1.79872,4.931
40.57,0,0,0,0,-4.886,14.82,0.111,-1.89953,1.79872,4.92
40.58,0,0,0,0,-4.886,14.846,0.111,-1.89953,1.79872,4.915
40.59,0,0,0,0,-4.886,14.871,0.111,-1.89953,1.79872,4.907
40.6,0,0,0,0,-4.885,14.9,0.111,-0.75771,2.49175,4.896
40.61,0,0,0,0,-4.885,14.926,0.111,-0.75771,2.49175,4.891
40.62,0,0,0,0,-4.886,14.952,0.111,-0.75771,2.49175,4.883
40.63,0,0,0,0,-4.886,14.978,0.111,-0.75771,2.49175,4.878
40.64,0,0,0,0,-4.886,15.004,0.111,-0.75771,2.49175,4.87
40.65,0,0,0,0,-4.887,15.03,0.111,-0.75771,2.49175,4.859
40.66,0,0,0,0,-4.887,15.055,0.111,-0.75771,2.49175,4.854
40.67,0,0,0,0,-4.888,15.081,0.111,-0.75771,2.49175,4.846
40.68,0,0,0,0,-4.888,15.107,0.112,-0.75771,2.49175,4.835
40.69,0,0,0,0,-4.888,15.132,0.112,-0.75771,2.49175,4.83
40.7,0,0,0,0,-4.889,15.158,0.112,-0.75771,2.49175,4.822
40.71,0,0,0,0,-4.889,15.183,0.112,-0.75771,2.49175,4.812
40.72,0,0,0,0,-4.89,15.208,0.112,-0.75771,2.49175,4.806
40.73,0,0,0,0,-4.89,15.233,0.112,-0.75771,2.49175,4.798
40.74,0,0,0,0,-4.891,15.259,0.112,-0.75771,2.49175,4.788
40.75,0,0,0,0,-4.891,15.284,0.112,-0.75771,2.49175,4.78
40.76,0,0,0,0,-4.891,15.309,0.112,-0.75771,2.49175,4.775
40.77,0,0,0,0,-4.892,15.334,0.113,-0.75771,2.49175,4.767
40.78,0,0,0,0,-4.892,15.358,0.113,-0.75771,2.49175,4.756
40.79,0,0,0,0,-4.893,15.383,0.113,-0.75771,2.49175,4.751
40.8,0,0,0,0,-4.893,15.411,0.113,0.39869,3.16444,4.743
40.81,0,0,0,0,-4.894,15.436,0.113,0.39869,3.16444,4.732
40.82,0,0,0,0,-4.895,15.461,0.114,0.39869,3.16444,4.724
40.83,0,0,0,0,-4.896,15.486,0.114,0.39869,3.16444,4.714
40.84,0,0,0,0,-4.898,15.51,0.114,0.39869,3.16444,4.709
40.85,0,0,0,0,-4.899,15.535,0.115,0.39869,3.16444,4.701
40.86,0,0,0,0,-4.9,15.56,0.115,0.39869,3.16444,4.69
40.87,0,0,0,0,-4.901,15.584,0.115,0.39869,3.16444,4.682
40.88,0,0,0,0,-4.902,15.609,0.115,0.39869,3.16444,4.677
40.89,0,0,0,0,-4.903,15.633,0.116,0.39869,3.16444,4.666
40.9,0,0,0,0,-4.904,15.658,0.116,0.39869,3.16444,4.658
40.91,0,0,0,0,-4.906,15.682,0.116,0.39869,3.16444,4.648
40.92,0,0,0,0,-4.906,15.706,0.116,0.39869,3.16444,4.64
40.93,0,0,0,0,-4.906,15.729,0.117,0.39869,3.16444,4.635
40.94,0,0,0,0,-4.907,15.753,0.117,0.39869,3.16444,4.624
40.95,0,0,0,0,-4.907,15.776,0.117,0.39869,3.16444,4.616
40.96,0,0,0,0,-4.907,15.8,0.117,0.39869,3.16444,4.606
40.97,0,0,0,0,-4.908,15.823,0.117,0.39869,3.16444,4.598
40.98,0,0,0,0,-4.908,15.847,0.117,0.39869,3.16444,4.587
40.99,0,0,0,0,-4.908,15.87,0.117,0.39869,3.16444,4.582
41,0,0,0,0,-4.909,15.893,0.117,0.39869,3.16444,4.574
41.01,0,0,0,0,-4.909,15.919,0.117,1.68672,3.88369,4.563
41.02,0,0,0,0,-4.909,15.942,0.117,1.68672,3.88369,4.555
41.03,0,0,0,0,-4.91,15.965,0.118,1.68672,3.88369,4.545
41.04,0,0,0,0,-4.91,15.988,0.118,1.68672,3.88369,4.534
41.05,0,0,0,0,-4.91,16.011,0.118,1.68672,3.88369,4.526
41.06,0,0,0,0,-4.91,16.034,0.118,1.68672,3.88369,4.516
41.07,0,0,0,0,-4.911,16.057,0.118,1.68672,3.88369,4.513
41.08,0,0,0,0,-4.911,16.079,0.118,1.68672,3.88369,4.503
41.09,0,0,0,0,-4.911,16.102,0.118,1.68672,3.88369,4.492
41.1,0,0,0,0,-4.912,16.124,0.118,1.68672,3.88369,4.484
41.11,0,0,0,0,-4.912,16.147,0.118,1.68672,3.88369,4.473
41.12,0,0,0,0,-4.912,16.169,0.118,1.68672,3.88369,4.466
41.13,0,0,0,0,-4.913,16.191,0.118,1.68672,3.88369,4.455
41.14,0,0,0,0,-4.913,16.214,0.119,1.68672,3.88369,4.447
41.15,0,0,0,0,-4.913,16.236,0.119,1.68672,3.88369,4.436
41.16,0,0,0,0,-4.914,16.258,0.119,1.68672,3.88369,4.429
41.17,0,0,0,0,-4.914,16.28,0.119,1.68672,3.88369,4.418
41.18,0,0,0,0,-4.914,16.305,0.119,1.68672,3.88369,4.407
41.19,0,0,0,0,-4.915,16.327,0.119,1.68672,3.88369,4.399
41.2,0,0,0,0,-4.916,16.35,0.12,1.68672,3.88369,4.389
41.21,0,0,0,0,-4.918,16.372,0.12,2.98531,4.58083,4.381
41.22,0,0,0,0,-4.919,16.394,0.12,2.98531,4.58083,4.37
41.23,0,0,0,0,-4.92,16.416,0.12,2.98531,4.58083,4.362
41.24,0,0,0,0,-4.921,16.438,0.121,2.98531,4.58083,4.352
41.25,0,0,0,0,-4.922,16.46,0.121,2.98531,4.58083,4.344
41.26,0,0,0,0,-4.923,16.482,0.121,2.98531,4.58083,4.333
41.27,0,0,0,0,-4.924,16.503,0.122,2.98531,4.58083,4.323
41.28,0,0,0,0,-4.925,16.525,0.122,2.98531,4.58083,4.315
41.29,0,0,0,0,-4.926,16.547,0.122,2.98531,4.58083,4.304
41.3,0,0,0,0,-4.927,16.568,0.123,2.98531,4.58083,4.296
41.31,0,0,0,0,-4.928,16.59,0.123,2.98531,4.58083,4.286
41.32,0,0,0,0,-4.929,16.611,0.123,2.98531,4.58083,4.278
41.33,0,0,0,0,-4.93,16.633,0.124,2.98531,4.58083,4.267
41.34,0,0,0,0,-4.931,16.654,0.124,2.98531,4.58083,4.259
41.35,0,0,0,0,-4.932,16.675,0.124,2.98531,4.58083,4.249
41.36,0,0,0,0,-4.933,16.697,0.125,2.98531,4.58083,4.238
41.37,0,0,0,0,-4.934,16.718,0.125,2.98531,4.58083,4.23
41.38,0,0,0,0,-4.935,16.742,0.125,2.98531,4.58083,4.22
41.39,0,0,0,0,-4.937,16.763,0.126,2.98531,4.58083,4.212
41.4,0,0,0,0,-4.939,16.785,0.126,2.98531,4.58083,4.199
41.41,0,0,0,0,-4.94,16.806,0.127,2.98531,4.58083,4.188
41.42,0,0,0,0,-4.942,16.827,0.127,4.42479,5.32497,4.178
41.43,0,0,0,0,-4.944,16.848,0.128,4.42479,5.32497,4.17
41.44,0,0,0,0,-4.945,16.869,0.128,4.42479,5.32497,4.159
41.45,0,0,0,0,-4.947,16.89,0.129,4.42479,5.32497,4.151
41.46,0,0,0,0,-4.949,16.91,0.129,4.42479,5.32497,4.141
41.47,0,0,0,0,-4.951,16.93,0.13,4.42479,5.32497,4.133
41.48,0,0,0,0,-4.952,16.95,0.13,4.42479,5.32497,4.117
41.49,0,0,0,0,-4.954,16.97,0.131,4.42479,5.32497,4.109
41.5,0,0,0,0,-4.956,16.99,0.131,4.42479,5.32497,4.098
41.51,0,0,0,0,-4.957,17.01,0.132,4.42479,5.32497,4.09
41.52,0,0,0,0,-4.959,17.029,0.132,4.42479,5.32497,4.08
41.53,0,0,0,0,-4.961,17.049,0.133,4.42479,5.32497,4.067
41.54,0,0,0,0,-4.962,17.069,0.133,4.42479,5.32497,4.056
41.55,0,0,0,0,-4.964,17.089,0.134,4.42479,5.32497,4.048
41.56,0,0,0,0,-4.966,17.111,0.134,4.42479,5.32497,4.037
41.57,0,0,0,0,-4.967,17.131,0.135,4.42479,5.32497,4.03
41.58,0,0,0,0,-4.969,17.15,0.135,4.42479,5.32497,4.014
41.59,0,0,0,0,-4.971,17.169,0.136,4.42479,5.32497,4.006
41.6,0,0,0,0,-4.972,17.189,0.136,4.42479,5.32497,3.995
41.61,0,0,0,0,-4.974,17.208,0.137,4.42479,5.32497,3.987
41.62,0,0,0,0,-4.976,17.227,0.138,5.86897,6.04507,3.971
41.63,0,0,0,0,-4.976,17.246,0.138,5.86897,6.04507,3.963
41.64,0,0,0,0,-4.976,17.264,0.138,5.86897,6.04507,3.953
41.65,0,0,0,0,-4.976,17.282,0.138,5.86897,6.04507,3.945
41.66,0,0,0,0,-4.976,17.3,0.138,5.86897,6.04507,3.929
41.67,0,0,0,0,-4.976,17.318,0.138,5.86897,6.04507,3.921
41.68,0,0,0,0,-4.976,17.335,0.138,5.86897,6.04507,3.911
41.69,0,0,0,0,-4.977,17.352,0.138,5.86897,6.04507,3.903
41.7,0,0,0,0,-4.977,17.369,0.138,5.86897,6.04507,3.887
41.71,0,0,0,0,-4.977,17.386,0.138,5.86897,6.04507,3.879
41.72,0,0,0,0,-4.977,17.403,0.138,5.86897,6.04507,3.868
41.73,0,0,0,0,-4.977,17.42,0.138,5.86897,6.04507,3.855
41.74,0,0,0,0,-4.977,17.437,0.138,5.86897,6.04507,3.845
41.75,0,0,0,0,-4.977,17.454,0.138,5.86897,6.04507,3.837
41.76,0,0,0,0,-4.977,17.474,0.138,5.86897,6.04507,3.821
41.77,0,0,0,0,-4.976,17.49,0.138,5.86897,6.04507,3.813
41.78,0,0,0,0,-4.975,17.506,0.137,5.86897,6.04507,3.802
41.79,0,0,0,0,-4.975,17.523,0.137,5.86897,6.04507,3.789
41.8,0,0,0,0,-4.974,17.539,0.137,5.86897,6.04507,3.779
41.81,0,0,0,0,-4.974,17.555,0.137,5.86897,6.04507,3.771
41.82,0,0,0,0,-4.973,17.571,0.137,5.86897,6.04507,3.755
41.83,0,0,0,0,-4.972,17.587,0.137,7.46337,6.81326,3.747
41.84,0,0,0,0,-4.972,17.603,0.136,7.46337,6.81326,3.736
41.85,0,0,0,0,-4.971,17.619,0.136,7.46337,6.81326,3.723
41.86,0,0,0,0,-4.971,17.635,0.136,7.46337,6.81326,3.712
41.87,0,0,0,0,-4.969,17.651,0.135,7.46337,6.81326,3.699
41.88,0,0,0,0,-4.968,17.668,0.135,7.46337,6.81326,3.691
41.89,0,0,0,0,-4.967,17.684,0.135,7.46337,6.81326,3.681
41.9,0,0,0,0,-4.965,17.7,0.134,7.46337,6.81326,3.668
41.91,0,0,0,0,-4.964,17.716,0.134,7.46337,6.81326,3.657
41.92,0,0,0,0,-4.963,17.732,0.133,7.46337,6.81326,3.644
41.93,0,0,0,0,-4.961,17.748,0.133,7.46337,6.81326,3.633
41.94,0,0,0,0,-4.96,17.764,0.132,7.46337,6.81326,3.62
41.95,0,0,0,0,-4.959,17.78,0.132,7.46337,6.81326,3.609
41.96,0,0,0,0,-4.957,17.799,0.132,7.46337,6.81326,3.596
41.97,0,0,0,0,-4.956,17.815,0.131,7.46337,6.81326,3.588
41.98,0,0,0,0,-4.955,17.832,0.131,7.46337,6.81326,3.578
41.99,0,0,0,0,-4.953,17.848,0.13,7.46337,6.81326,3.564
42,0,0,0,0,-4.952,17.865,0.13,7.46337,6.81326,3.554
42.01,0,0,0,0,-4.951,17.881,0.13,7.46337,6.81326,3.541
42.02,0,0,0,0,-4.949,17.897,0.129,7.46337,6.81326,3.53
42.03,0,0,0,0,-4.948,17.914,0.129,9.05573,7.55581,3.517
42.04,0,0,0,0,-4.947,17.93,0.128,9.05573,7.55581,3.504
42.05,0,0,0,0,-4.945,17.946,0.128,9.05573,7.55581,3.493
42.06,0,0,0,0,-4.944,17.962,0.127,9.05573,7.55581,3.48
42.07,0,0,0,0,-4.943,17.978,0.127,9.05573,7.55581,3.469
42.08,0,0,0,0,-4.942,17.995,0.127,9.05573,7.55581,3.456
42.09,0,0,0,0,-4.94,18.012,0.126,9.05573,7.55581,3.446
42.1,0,0,0,0,-4.939,18.028,0.126,9.05573,7.55581,3.432
42.11,0,0,0,0,-4.938,18.045,0.125,9.05573,7.55581,3.422
42.12,0,0,0,0,-4.936,18.062,0.125,9.05573,7.55581,3.409
42.13,0,0,0,0,-4.935,18.078,0.125,9.05573,7.55581,3.395
42.14,0,0,0,0,-4.934,18.098,0.124,9.05573,7.55581,3.385
42.15,0,0,0,0,-4.933,18.115,0.124,9.05573,7.55581,3.372
42.16,0,0,0,0,-4.931,18.132,0.123,9.05573,7.55581,3.361
42.17,0,0,0,0,-4.93,18.149,0.123,9.05573,7.55581,3.348
42.18,0,0,0,0,-4.929,18.167,0.122,9.05573,7.55581,3.335
42.19,0,0,0,0,-4.928,18.184,0.122,9.05573,7.55581,3.324
42.2,0,0,0,0,-4.926,18.201,0.122,9.05573,7.55581,3.311
42.21,0,0,0,0,-4.925,18.217,0.121,9.05573,7.55581,3.295
42.22,0,0,0,0,-4.924,18.234,0.121,9.05573,7.55581,3.287
42.23,0,0,0,0,-4.923,18.251,0.12,9.05573,7.55581,3.271
42.24,0,0,0,0,-4.922,18.268,0.12,10.80471,8.34615,3.258
42.25,0,0,0,0,-4.92,18.285,0.12,10.80471,8.34615,3.25
42.26,0,0,0,0,-4.919,18.301,0.119,10.80471,8.34615,3.234
42.27,0,0,0,0,-4.918,18.318,0.119,10.80471,8.34615,3.221
42.28,0,0,0,0,-4.917,18.335,0.118,10.80471,8.34615,3.21
42.29,0,0,0,0,-4.915,18.351,0.118,10.80471,8.34615,3.197
42.3,0,0,0,0,-4.914,18.368,0.118,10.80471,8.34615,3.184
42.31,0,0,0,0,-4.913,18.386,0.117,10.80471,8.34615,3.168
42.32,0,0,0,0,-4.912,18.403,0.117,10.80471,8.34615,3.16
42.33,0,0,0,0,-4.911,18.419,0.116,10.80471,8.34615,3.144
42.34,0,0,0,0,-4.91,18.435,0.116,10.80471,8.34615,3.131
42.35,0,0,0,0,-4.908,18.451,0.116,10.80471,8.34615,3.123
42.36,0,0,0,0,-4.907,18.468,0.115,10.80471,8.34615,3.107
42.37,0,0,0,0,-4.906,18.484,0.115,10.80471,8.34615,3.094
42.38,0,0,0,0,-4.905,18.5,0.114,10.80471,8.34615,3.081
42.39,0,0,0,0,-4.904,18.516,0.114,10.80471,8.34615,3.07
42.4,0,0,0,0,-4.904,18.533,0.114,10.80471,8.34615,3.057
42.41,0,0,0,0,-4.904,18.549,0.114,10.80471,8.34615,3.041
42.42,0,0,0,0,-4.903,18.565,0.114,10.80471,8.34615,3.028
42.43,0,0,0,0,-4.903,18.582,0.114,10.80471,8.34615,3.015
42.44,0,0,0,0,-4.902,18.598,0.114,10.80471,8.34615,3.004
42.45,0,0,0,0,-4.902,18.614,0.113,12.63324,9.14694,2.991
42.46,0,0,0,0,-4.902,18.63,0.113,12.63324,9.14694,2.978
42.47,0,0,0,0,-4.901,18.646,0.113,12.63324,9.14694,2.962
42.48,0,0,0,0,-4.901,18.662,0.113,12.63324,9.14694,2.949
42.49,0,0,0,0,-4.9,18.678,0.113,12.63324,9.14694,2.936
42.5,0,0,0,0,-4.9,18.694,0.113,12.63324,9.14694,2.925
42.51,0,0,0,0,-4.9,18.713,0.113,12.63324,9.14694,2.912
42.52,0,0,0,0,-4.899,18.73,0.112,12.63324,9.14694,2.896
42.53,0,0,0,0,-4.899,18.746,0.112,12.63324,9.14694,2.883
42.54,0,0,0,0,-4.898,18.763,0.112,12.63324,9.14694,2.87
42.55,0,0,0,0,-4.898,18.78,0.112,12.63324,9.14694,2.854
42.56,0,0,0,0,-4.898,18.797,0.112,12.63324,9.14694,2.84
42.57,0,0,0,0,-4.897,18.814,0.112,12.63324,9.14694,2.827
42.58,0,0,0,0,-4.897,18.831,0.112,12.63324,9.14694,2.811
42.59,0,0,0,0,-4.897,18.849,0.112,12.63324,9.14694,2.804
42.6,0,0,0,0,-4.897,18.866,0.112,12.63324,9.14694,2.788
42.61,0,0,0,0,-4.898,18.884,0.112,12.63324,9.14694,2.774
42.62,0,0,0,0,-4.9,18.901,0.113,12.63324,9.14694,2.761
42.63,0,0,0,0,-4.901,18.919,0.113,12.63324,9.14694,2.745
42.64,0,0,0,0,-4.902,18.937,0.113,12.63324,9.14694,2.732
42.65,0,0,0,0,-4.903,18.955,0.114,14.44834,9.9187,2.719
42.66,0,0,0,0,-4.904,18.973,0.114,14.44834,9.9187,2.703
42.67,0,0,0,0,-4.905,18.991,0.115,14.44834,9.9187,2.69
42.68,0,0,0,0,-4.907,19.01,0.115,14.44834,9.9187,2.677
42.69,0,0,0,0,-4.909,19.029,0.116,14.44834,9.9187,2.661
42.7,0,0,0,0,-4.912,19.05,0.117,14.44834,9.9187,2.648
42.71,0,0,0,0,-4.914,19.069,0.118,14.44834,9.9187,2.634
42.72,0,0,0,0,-4.917,19.088,0.119,14.44834,9.9187,2.619
42.73,0,0,0,0,-4.919,19.107,0.12,14.44834,9.9187,2.605
42.74,0,0,0,0,-4.922,19.127,0.12,14.44834,9.9187,2.592
42.75,0,0,0,0,-4.924,19.146,0.121,14.44834,9.9187,2.576
42.76,0,0,0,0,-4.927,19.166,0.122,14.44834,9.9187,2.558
42.77,0,0,0,0,-4.929,19.186,0.123,14.44834,9.9187,2.545
42.78,0,0,0,0,-4.932,19.206,0.124,14.44834,9.9187,2.531
42.79,0,0,0,0,-4.934,19.227,0.125,14.44834,9.9187,2.515
42.8,0,0,0,0,-4.937,19.248,0.125,14.44834,9.9187,2.502
42.81,0,0,0,0,-4.939,19.27,0.126,14.44834,9.9187,2.489
42.82,0,0,0,0,-4.942,19.291,0.127,14.44834,9.9187,2.473
42.83,0,0,0,0,-4.944,19.313,0.128,14.44834,9.9187,2.46
42.84,0,0,0,0,-4.946,19.335,0.129,14.44834,9.9187,2.447
42.85,0,0,0,0,-4.949,19.357,0.13,14.44834,9.9187,2.431
42.86,0,0,0,0,-4.951,19.379,0.131,16.43071,10.73804,2.412
42.87,0,0,0,0,-4.954,19.4,0.131,16.43071,10.73804,2.399
42.88,0,0,0,0,-4.956,19.422,0.132,16.43071,10.73804,2.386
42.89,0,0,0,0,-4.958,19.447,0.133,16.43071,10.73804,2.37
42.9,0,0,0,0,-4.961,19.469,0.134,16.43071,10.73804,2.357
42.91,0,0,0,0,-4.963,19.492,0.135,16.43071,10.73804,2.344
42.92,0,0,0,0,-4.966,19.516,0.136,16.43071,10.73804,2.325
42.93,0,0,0,0,-4.969,19.539,0.137,16.43071,10.73804,2.309
42.94,0,0,0,0,-4.972,19.562,0.138,16.43071,10.73804,2.296
42.95,0,0,0,0,-4.975,19.585,0.139,16.43071,10.73804,2.283
42.96,0,0,0,0,-4.978,19.609,0.14,16.43071,10.73804,2.267
42.97,0,0,0,0,-4.981,19.632,0.141,16.43071,10.73804,2.249
42.98,0,0,0,0,-4.984,19.657,0.142,16.43071,10.73804,2.235
42.99,0,0,0,0,-4.987,19.681,0.144,16.43071,10.73804,2.22
43,0,0,0,0,-4.991,19.706,0.145,16.43071,10.73804,2.206
43.01,0,0,0,0,-4.995,19.732,0.146,16.43071,10.73804,2.188
43.02,0,0,0,0,-4.999,19.758,0.148,16.43071,10.73804,2.175
