time,RR,RL,FR,FL,Battery,SoC,PITCH,ROLL,MC,DNG,TOC,DS,YAW,CONT_EN,P_CONT_EN,ALT_SP,X_FB,Y_FB,X_SP,Y_SP,Disturbance,,,,,BARO_ALT,U_X_FB,U_Y_FB,PITCH_C,ERR_X,ERR_Y,Velocity_y,Pitch_SP,PWM_RR,POS_X_C,POS_Y_C,PWM_FL,PWM_FR,PWM_RL,ROLL_C,YAW_C,ALT_C,EP,time,ANG_KD,ANG_KI,ANG_KP,ALT_KP,ALT_KI,ALT_KD,POS_KP,POS_KI,POS_KD,CMD,LS
193.64,169,169,168,168,11.3753206,0.804100922,0.065673828,0.0052948,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363331914,-0.189399719,0.0001827,-0.363448463,0.189175972,0,0.009458799,160,0,0.00094588,159,159,160,-1.8941E-05,0,0.478232622,-0.000729709,,,,,,,,,,,,
193.65,168,169,169,169,11.3742375,0.804090623,0.062133789,0.003112793,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,-0.000299479,-0.363970946,0.187463327,0.034252885,0.014511099,159,0,0.00145111,160,160,160,0.000278293,0,0.478231068,-0.000690375,,,,,,,,,,,,
193.66,169,169,168,168,11.37527246,0.804080293,0.062133789,0.003112793,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,0.000172578,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,159,159,160,-1.26435E-05,0,0.478229513,-0.000690375,,,,,,,,,,,,
193.67,168,168,169,169,11.37524901,0.804069994,0.058105469,0.002258301,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,-0.000376119,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,0.000103755,0,0.478227959,-0.000645616,,,,,,,,,,,,
193.68,168,168,169,169,11.37522556,0.804059695,0.045288086,0.000564575,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,-0.001584979,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,0.000220545,0,0.478226405,-0.000503201,,,,,,,,,,,,
193.69,169,169,168,168,11.37520211,0.804049396,0.045288086,0.000564575,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,0.000124044,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,159,159,160,-5.28585E-06,0,0.47822485,-0.000503201,,,,,,,,,,,,
193.7,168,168,169,169,11.37517866,0.804039097,0.036621094,-0.000274658,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,-0.001056559,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,0.000109036,0,0.478223296,-0.000406901,,,,,,,,,,,,
193.71,168,168,169,169,11.37515521,0.804028798,0.028686523,-0.000717163,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,-0.000981798,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,5.74179E-05,0,0.478221741,-0.000318739,,,,,,,,,,,,
193.72,169,169,169,169,11.37301244,0.804018499,0.028686523,-0.000717163,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.363855451,-0.187687397,7.61687E-05,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,160,160,160,-1.58216E-06,0,0.478220187,-0.000318739,,,,,,,,,,,,
193.73,172,172,174,174,11.35575298,0.804008137,-0.001159668,-0.002029419,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-0.003989534,-0.363970946,0.187463327,0,0.009373166,163,0,0.000937317,165,165,163,0.000177177,0,0.498811041,1.28852E-05,,,,,,,,,,,,
193.74,169,169,169,169,11.37294009,0.803997264,-0.001159668,-0.002029419,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-1.00431E-05,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,160,160,160,2.21164E-06,0,0.478333019,1.28852E-05,,,,,,,,,,,,
193.75,169,169,169,169,11.37291413,0.803986902,-0.001159668,-0.002029419,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-1.00441E-05,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,160,160,160,2.21333E-06,0,0.478331696,1.28852E-05,,,,,,,,,,,,
193.76,168,168,169,169,11.37500749,0.80397654,-0.02142334,-0.002914429,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-0.002770416,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,0.000122773,0,0.478330372,0.000238037,,,,,,,,,,,,
193.77,169,169,169,169,11.37286474,0.803966241,-0.02142334,-0.002914429,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-6.86108E-05,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,160,160,160,4.77451E-06,0,0.478329049,0.000238037,,,,,,,,,,,,
193.78,169,169,169,169,11.37283879,0.803955879,-0.02142334,-0.002914429,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-6.86287E-05,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,160,160,160,4.77694E-06,0,0.478327726,0.000238037,,,,,,,,,,,,
193.79,168,168,169,169,11.37493215,0.803945518,-0.04750061,-0.004653931,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-0.003620961,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,0.000241739,0,0.478326403,0.000527785,,,,,,,,,,,,
193.8,169,169,169,169,11.3727894,0.803935219,-0.04750061,-0.004653931,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-0.000144031,-0.363970946,0.187463327,0,0.009373166,160,0,0.000937317,160,160,160,9.8092E-06,0,0.478325079,0.000527785,,,,,,,,,,,,
193.81,168,168,169,169,11.37488275,0.803924857,-0.059646606,-0.005508423,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-0.001798631,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,0.000126214,0,0.478323756,0.00066274,,,,,,,,,,,,
193.82,168,168,169,169,11.3748593,0.803914558,-0.065689087,-0.005935669,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-0.001002337,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,7.04871E-05,0,0.478322433,0.000729879,,,,,,,,,,,,
193.83,168,168,169,169,11.37483586,0.803904259,-0.071716309,-0.006378174,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.363855451,-0.187687397,-0.001017771,-0.363970946,0.187463327,0,0.009373166,159,0,0.000937317,160,160,159,7.38051E-05,0,0.47832111,0.000796848,,,,,,,,,,,,
193.84,168,168,169,169,11.37481241,0.80389396,-0.077728271,-0.00680542,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.001033167,-0.364536502,0.1868779,0.011708551,0.011100178,159,0,0.001110018,160,160,159,7.30104E-05,0,0.478319786,0.000863647,,,,,,,,,,,,
193.85,168,168,169,169,11.37478896,0.803883661,-0.077728271,-0.00680542,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.000231637,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,159,1.60499E-05,0,0.478318463,0.000863647,,,,,,,,,,,,
193.86,168,168,169,169,11.37476551,0.803873362,-0.088119507,-0.007644653,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.001647223,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,159,0.000130378,0,0.47831714,0.000979106,,,,,,,,,,,,
193.87,168,168,169,169,11.37474205,0.803863063,-0.090927124,-0.008071899,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.00064426,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,159,7.66873E-05,0,0.478315817,0.001010301,,,,,,,,,,,,
193.88,168,168,169,169,11.37471859,0.803852764,-0.091812134,-0.008926392,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.000390545,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,159,0.000136129,0,0.478314493,0.001020135,,,,,,,,,,,,
193.89,169,169,169,169,11.37257582,0.803842465,-0.089889526,-0.009353638,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-1.07172E-05,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,160,160,160,8.04048E-05,0,0.47831317,0.000998773,,,,,,,,,,,,
193.9,168,168,169,169,11.37466916,0.803832104,-0.089889526,-0.009353638,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.00026714,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,159,2.34465E-05,0,0.478311847,0.000998773,,,,,,,,,,,,
193.91,169,169,168,169,11.37358604,0.803821805,-0.086410522,-0.009780884,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,0.000206704,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,160,159,160,8.16549E-05,0,0.478310524,0.000960117,,,,,,,,,,,,
193.92,168,168,169,169,11.37462098,0.803811474,-0.086410522,-0.009780884,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.000257235,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,159,2.46969E-05,0,0.4783092,0.000960117,,,,,,,,,,,,
193.93,169,169,168,168,11.37459751,0.803801175,-0.066589355,-0.011062622,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,0.002442785,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,159,159,160,0.000199307,0,0.478307877,0.000739882,,,,,,,,,,,,
193.94,168,169,169,169,11.37351439,0.803790876,-0.066589355,-0.011062622,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.000200093,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,160,2.84176E-05,0,0.478306554,0.000739882,,,,,,,,,,,,
193.95,169,169,168,168,11.37454932,0.803780546,-0.047973633,-0.011505127,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,0.002335734,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,159,159,160,8.8706E-05,0,0.478305231,0.00053304,,,,,,,,,,,,
193.96,169,169,169,169,11.37240654,0.803770247,-0.047973633,-0.011505127,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.000146402,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,160,160,160,2.97149E-05,0,0.478303907,0.00053304,,,,,,,,,,,,
193.97,169,169,169,169,11.37238055,0.803759885,-0.047973633,-0.011505127,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-0.000146442,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,160,160,160,2.97245E-05,0,0.478302584,0.00053304,,,,,,,,,,,,
193.98,169,169,168,168,11.37447387,0.803749523,-0.026947021,-0.009643555,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,0.002717819,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,159,159,160,-0.000223854,0,0.478301261,0.000299411,,,,,,,,,,,,
193.99,169,169,169,169,11.37233109,0.803739224,-0.026947021,-0.009643555,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364421368,-0.187102318,-8.5752E-05,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,160,160,160,2.43635E-05,0,0.478299938,0.000299411,,,,,,,,,,,,
194,163,163,163,163,11.39323244,0.803728863,-0.014724731,-0.007400513,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364421368,-0.187102318,0.001579178,-0.364536502,0.1868779,0,0.009343895,155,0,0.000934389,155,155,155,-0.000281182,0,0.457706206,0.000163608,,,,,,,,,,,,
194.01,168,169,169,169,11.37336357,0.803719122,-0.014724731,-0.007400513,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364421368,-0.187102318,-5.04728E-05,-0.364536502,0.1868779,0,0.009343895,159,0,0.000934389,160,160,160,1.78969E-05,0,0.47818135,0.000163608,,,,,,,,,,,,
194.02,169,169,168,168,11.37439847,0.803708791,-0.010681152,-0.006652832,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364421368,-0.187102318,0.000500342,-0.364536502,0.1868779,0,0.009343895,160,0,0.000934389,159,159,160,-8.3948E-05,0,0.478179796,0.000118679,,,,,,,,,,,,
194.03,169,169,168,168,11.37437497,0.803698492,-0.008224487,-0.005905151,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,0.000295843,-0.364979346,0.18496098,0.0383384,0.014998809,160,0,0.001499881,159,159,160,-8.61027E-05,0,0.478178241,9.13832E-05,,,,,,,,,,,,
194.04,169,169,169,169,11.37223216,0.803688194,-0.008224487,-0.005905151,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,-3.17196E-05,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,160,160,160,1.35929E-05,0,0.478176687,9.13832E-05,,,,,,,,,,,,
194.05,169,168,169,168,11.37432545,0.803677832,-0.008041382,-0.00440979,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,-6.78335E-06,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,159,160,159,-0.000190104,0,0.478175132,8.93487E-05,,,,,,,,,,,,
194.06,169,169,169,169,11.37218264,0.803667533,-0.008041382,-0.00440979,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,-3.12041E-05,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,160,160,160,9.28097E-06,0,0.478173578,8.93487E-05,,,,,,,,,,,,
194.07,173,173,173,173,11.35493641,0.803657171,-0.010116577,-0.001419067,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-0.000313899,-0.364979346,0.18496098,0,0.009248049,164,0,0.000924805,164,164,164,-0.000398119,0,0.498764432,0.000112406,,,,,,,,,,,,
194.08,169,169,169,169,11.3721102,0.803646298,-0.010116577,-0.001419067,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-3.72151E-05,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,160,160,160,6.44716E-07,0,0.47828641,0.000112406,,,,,,,,,,,,
194.09,168,168,169,169,11.37420351,0.803635936,-0.016204834,0.000839233,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-0.000866582,-0.364979346,0.18496098,0,0.009248049,159,0,0.000924805,160,160,159,-0.000306986,0,0.478285087,0.000180054,,,,,,,,,,,,
194.1,169,169,169,169,11.37206071,0.803625637,-0.016204834,0.000839233,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-5.48279E-05,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,160,160,160,-5.87972E-06,0,0.478283764,0.000180054,,,,,,,,,,,,
194.11,168,168,169,169,11.37415402,0.803615275,-0.022262573,0.000717163,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-0.000880043,-0.364979346,0.18496098,0,0.009248049,159,0,0.000924805,160,160,159,1.07483E-05,0,0.47828244,0.000247362,,,,,,,,,,,,
194.12,169,169,169,169,11.37201122,0.803604977,-0.022262573,0.000717163,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-7.23626E-05,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,160,160,160,-5.52832E-06,0,0.478281117,0.000247362,,,,,,,,,,,,
194.13,168,168,169,169,11.37410453,0.803594615,-0.028305054,-0.000183105,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-0.000895504,-0.364979346,0.18496098,0,0.009248049,159,0,0.000924805,160,160,159,0.000117108,0,0.478279794,0.000314501,,,,,,,,,,,,
194.14,169,169,169,169,11.37196173,0.803584316,-0.028305054,-0.000183105,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-8.98633E-05,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,160,160,160,-2.92761E-06,0,0.47827847,0.000314501,,,,,,,,,,,,
194.15,168,169,169,169,11.37299538,0.803573954,-0.029571533,-0.001083374,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.364865392,-0.185185671,-0.00026241,-0.364979346,0.18496098,0,0.009248049,159,0,0.000924805,160,160,160,0.000119709,0,0.478277147,0.000328573,,,,,,,,,,,,
194.16,163,163,163,163,11.39283831,0.803563624,-0.02456665,-0.001983643,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,0.000588208,-0.364979346,0.18496098,0,0.009248049,155,0,0.000924805,155,155,155,0.000122312,0,0.457683415,0.000272963,,,,,,,,,,,,
194.17,168,168,169,169,11.37402907,0.803553883,-0.02456665,-0.001983643,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,-7.91306E-05,-0.364979346,0.18496098,0,0.009248049,159,0,0.000924805,160,160,159,2.2774E-06,0,0.47815856,0.000272963,,,,,,,,,,,,
194.18,169,169,168,168,11.37400556,0.803543584,-0.019699097,-0.002441406,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,0.00058392,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,159,159,160,6.46368E-05,0,0.478157005,0.000218879,,,,,,,,,,,,
194.19,168,168,169,169,11.37398203,0.803533285,-0.019699097,-0.002441406,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,-6.51037E-05,-0.364979346,0.18496098,0,0.009248049,159,0,0.000924805,160,160,159,3.6037E-06,0,0.478155451,0.000218879,,,,,,,,,,,,
194.2,169,169,168,168,11.37395851,0.803522986,-0.000518799,-0.00378418,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,0.002547671,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,159,159,160,0.000186522,0,0.478153896,5.76443E-06,,,,,,,,,,,,
194.21,169,169,169,169,11.37181568,0.803512687,-0.000518799,-0.00378418,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.364865392,-0.185185671,-9.70277E-06,-0.364979346,0.18496098,0,0.009248049,160,0,0.000924805,160,160,160,7.48857E-06,0,0.478152342,5.76443E-06,,,,,,,,,,,,
194.22,169,169,168,168,11.37390895,0.803502325,0.016967773,-0.005111694,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,0.002372364,-0.365393596,0.183165671,0.035906178,0.01454421,160,0,0.001454421,159,159,160,0.000188329,0,0.478150787,-0.000188531,,,,,,,,,,,,
194.23,169,169,168,169,11.37282577,0.803492026,0.016967773,-0.005111694,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,4.0835E-05,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,160,159,160,1.13316E-05,0,0.478149233,-0.000188531,,,,,,,,,,,,
194.24,169,169,168,169,11.37280099,0.803481696,0.016967773,-0.005111694,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,4.08491E-05,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,160,159,160,1.13358E-05,0,0.478147679,-0.000188531,,,,,,,,,,,,
194.25,169,169,168,168,11.37383585,0.803471366,0.03112793,-0.005996704,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,0.001969797,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,0.000131898,0,0.478146124,-0.000345866,,,,,,,,,,,,
194.26,169,169,168,168,11.37381232,0.803461067,0.03112793,-0.005996704,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,8.18022E-05,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,1.39022E-05,0,0.47814457,-0.000345866,,,,,,,,,,,,
194.27,169,169,168,168,11.37378879,0.803450768,0.038879395,-0.006866455,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,0.001137753,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,0.000132387,0,0.478143015,-0.000431993,,,,,,,,,,,,
194.28,169,169,168,168,11.37376525,0.803440469,0.042724609,-0.006546021,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,0.000628062,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,-2.72246E-05,0,0.478141461,-0.000474718,,,,,,,,,,,,
194.29,169,169,168,168,11.37374172,0.80343017,0.043395996,-0.00579834,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,0.000206861,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,-8.63456E-05,0,0.478139906,-0.000482178,,,,,,,,,,,,
194.3,169,169,168,168,11.37371818,0.803419871,0.043395996,-0.00579834,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,0.000117379,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,1.335E-05,0,0.478138352,-0.000482178,,,,,,,,,,,,
194.31,169,168,169,168,11.37369463,0.803409572,0.041687012,-0.00352478,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,-0.000115388,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,160,159,-0.000296355,0,0.478136798,-0.000463189,,,,,,,,,,,,
194.32,168,168,169,169,11.37367109,0.803399273,0.038452148,-0.00239563,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,-0.00032815,-0.365393596,0.183165671,0,0.009158284,159,0,0.000915828,160,160,159,-0.000147027,0,0.478135243,-0.000427246,,,,,,,,,,,,
194.33,168,168,169,169,11.37364754,0.803388974,0.033691406,-0.001266479,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,-0.000545324,-0.365393596,0.183165671,0,0.009158284,159,0,0.000915828,160,160,159,-0.000150288,0,0.478133689,-0.000374349,,,,,,,,,,,,
194.34,168,168,169,169,11.373624,0.803378675,0.02734375,-0.000137329,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,-0.000775224,-0.365393596,0.183165671,0,0.009158284,159,0,0.000915828,160,160,159,-0.000153549,0,0.478132134,-0.000303819,,,,,,,,,,,,
194.35,169,169,168,168,11.37360044,0.803368376,0.02734375,-0.000137329,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,7.11525E-05,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,-2.99542E-06,0,0.47813058,-0.000303819,,,,,,,,,,,,
194.36,169,169,168,168,11.37357689,0.803358077,0.02734375,-0.000137329,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,7.11753E-05,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,159,159,160,-2.99531E-06,0,0.478129025,-0.000303819,,,,,,,,,,,,
194.37,168,168,169,169,11.37355334,0.803347778,0.000595093,0.002441406,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,-0.003572575,-0.365393596,0.183165671,0,0.009158284,159,0,0.000915828,160,160,159,-0.000354277,0,0.478127471,-6.61214E-06,,,,,,,,,,,,
194.38,169,168,169,169,11.37247013,0.803337479,0.000595093,0.002441406,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.017765045,0.365280747,-0.183390617,-6.08649E-06,-0.365393596,0.183165671,0,0.009158284,160,0,0.000915828,160,160,159,-1.0448E-05,0,0.478125916,-6.61214E-06,,,,,,,,,,,,
194.39,173,172,174,173,11.3541588,0.803327149,-0.016586304,0.003097534,0,1,1,3,0.03527832,1,1,5,0.324358284,-0.277792692,0,0,0,,,,,5.01512289,0.365280747,-0.183390617,-0.002346581,-0.365393596,0.183165671,0,0.009158284,164,0,0.000915828,164,165,163,-9.98295E-05,0,0.498716771,0.000184292,,,,,,,,,,,,
