time,RR,RL,FR,FL,PITCH,ROLL,YAW,U_X_FB,U_Y_FB,BARO_ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.04,168,169,168,169,0.106140137,0.232421875,0.029296875,-0.859317064,-0.001987457,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.05,169,168,168,168,0.106140137,0.232421875,0.029296875,-0.859317064,-0.001987457,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.06,169,168,168,168,0.106140137,0.232421875,0.029296875,-0.859317064,-0.001987457,5.009838104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.07,177,179,178,179,0.095214844,0.205810547,0.029296875,-0.859317064,-0.001987457,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.08,169,168,168,168,0.095214844,0.205810547,0.029296875,-0.859317064,-0.001987457,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.09,168,169,168,169,0.08404541,0.186279297,0.02935791,-0.859317064,-0.001987457,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.1,169,168,168,168,0.08404541,0.186279297,0.02935791,-0.859317064,-0.001987457,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.11,169,168,168,168,0.08404541,0.186279297,0.02935791,-0.859317064,-0.001987457,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.12,167,169,168,170,0.063110352,0.155761719,0.029418945,-0.859317064,-0.001987457,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.13,170,167,170,167,0.055664063,0.145996094,0.029418945,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.14,167,170,167,170,0.055664063,0.145996094,0.029418945,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.15,167,169,168,169,0.038513184,0.125244141,0.02947998,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.16,168,168,168,168,0.038513184,0.125244141,0.02947998,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.17,168,168,168,168,0.038513184,0.125244141,0.02947998,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.18,167,169,168,170,0.012573242,0.093505859,0.029541016,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.19,168,168,168,168,0.012573242,0.093505859,0.029541016,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.2,168,168,168,168,0.012573242,0.093505859,0.029541016,-0.839602411,-0.000386238,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.21,177,178,178,180,-0.011611938,0.065917969,0.029541016,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.22,168,169,169,168,-0.011611938,0.065917969,0.029541016,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.23,168,169,169,168,-0.011611938,0.065917969,0.029541016,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.24,166,169,168,170,-0.04347229,0.029541016,0.029602051,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.25,168,169,169,169,-0.04347229,0.029541016,0.029602051,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.26,167,169,168,170,-0.059265137,0.011474609,0.029602051,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.27,168,169,169,169,-0.059265137,0.011474609,0.029602051,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.28,168,169,169,169,-0.059265137,0.011474609,0.029602051,-0.839602411,-0.000386238,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.29,172,174,174,175,-0.081970215,-0.014923096,0.029602051,-0.839602411,-0.000386238,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.3,168,169,169,169,-0.081970215,-0.014923096,0.029602051,-0.839602411,-0.000386238,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.31,168,169,169,169,-0.081970215,-0.014923096,0.029602051,-0.839602411,-0.000386238,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.32,169,167,170,168,-0.101989746,-0.044845581,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.33,166,170,167,171,-0.104980469,-0.051300049,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.34,168,169,169,169,-0.104980469,-0.051300049,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.35,168,169,168,169,-0.107177734,-0.057327271,0.029541016,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.36,168,169,169,169,-0.107177734,-0.057327271,0.029541016,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.37,168,169,169,169,-0.107177734,-0.057327271,0.029541016,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.38,168,169,168,169,-0.105697632,-0.078552246,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.39,168,169,169,169,-0.105697632,-0.078552246,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.4,168,169,169,169,-0.105697632,-0.078552246,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.41,168,169,168,169,-0.093399048,-0.086975098,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.42,168,169,169,169,-0.093399048,-0.086975098,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.43,168,169,169,169,-0.093399048,-0.086975098,0.029602051,-0.820475399,0.00041604,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.44,164,165,163,164,-0.074127197,-0.091781616,0.029663086,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.45,169,169,168,168,-0.066177368,-0.092605591,0.029663086,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.46,169,169,168,168,-0.057449341,-0.093017578,0.029663086,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.47,169,169,168,168,-0.047958374,-0.093032837,0.029663086,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.48,168,169,168,169,-0.047958374,-0.093032837,0.029663086,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.49,168,169,168,169,-0.047958374,-0.093032837,0.029663086,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.5,169,169,168,168,-0.016433716,-0.08770752,0.029724121,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.51,168,169,168,169,-0.016433716,-0.08770752,0.029724121,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.52,168,169,168,169,-0.016433716,-0.08770752,0.029724121,-0.820475399,0.00041604,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.53,170,167,170,166,-0.010940552,-0.085037231,0.029724121,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.54,167,170,167,170,0,-0.077331543,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.55,168,169,168,169,0,-0.077331543,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.56,168,169,168,169,0,-0.077331543,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.57,170,169,169,167,0.021728516,-0.05267334,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.58,168,169,168,169,0.021728516,-0.05267334,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.59,169,168,169,168,0.032470703,-0.035751343,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6,168,169,168,169,0.032470703,-0.035751343,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.61,169,168,169,168,0.043212891,-0.015792847,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.62,169,168,169,168,0.053894043,0.007202148,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.63,168,169,168,168,0.053894043,0.007202148,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.64,168,169,168,168,0.053894043,0.007202148,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.65,170,168,169,167,0.069702148,0.037841797,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.66,168,169,168,168,0.069702148,0.037841797,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67,169,168,169,168,0.074951172,0.046447754,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.68,169,169,168,168,0.074951172,0.046447754,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.69,169,169,168,168,0.074951172,0.046447754,0.029785156,-0.801953316,0.002883434,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.7,172,167,170,165,0.087219238,0.082519531,0.029785156,-0.78608954,0.005148649,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.71,167,170,167,170,0.087219238,0.082519531,0.029785156,-0.78608954,0.005148649,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.72,169,169,168,168,0.087219238,0.082519531,0.029785156,-0.78608954,0.005148649,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.73,169,169,168,168,0.087219238,0.082519531,0.029785156,-0.78608954,0.005148649,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.74,175,173,175,173,0.076538086,0.114685059,0.029785156,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.75,169,169,169,168,0.076538086,0.114685059,0.029785156,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.76,169,169,169,168,0.076538086,0.114685059,0.029785156,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.77,169,167,170,168,0.052185059,0.138549805,0.029846191,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.78,169,169,169,168,0.052185059,0.138549805,0.029846191,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.79,168,167,170,169,0.028930664,0.153930664,0.029907227,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.8,169,169,169,168,0.028930664,0.153930664,0.029907227,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.81,169,169,169,168,0.028930664,0.153930664,0.029907227,-0.78608954,0.005148649,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.82,178,177,180,179,-0.009109497,0.172790527,0.030029297,-0.78608954,0.005148649,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.83,169,169,169,168,-0.009109497,0.172790527,0.030029297,-0.78608954,0.005148649,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.84,168,168,169,169,-0.030395508,0.179321289,0.030090332,-0.78608954,0.005148649,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.85,168,168,169,169,-0.042160034,0.182006836,0.030151367,-0.78608954,0.005148649,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.86,169,169,169,169,-0.042160034,0.182006836,0.030151367,-0.78608954,0.005148649,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.87,168,168,170,169,-0.067977905,0.186218262,0.030151367,-0.78608954,0.005148649,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.88,178,178,179,179,-0.082000732,0.187744141,0.030273438,-0.78608954,0.005148649,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.89,168,168,170,169,-0.111495972,0.189880371,0.030334473,-0.78608954,0.005148649,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.9,169,169,169,169,-0.111495972,0.189880371,0.030334473,-0.78608954,0.005148649,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.91,169,169,169,169,-0.111495972,0.189880371,0.030334473,-0.78608954,0.005148649,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.92,169,166,172,168,-0.153778076,0.193115234,0.030517578,-0.768917739,0.005726576,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.93,167,170,167,170,-0.153778076,0.193115234,0.030517578,-0.768917739,0.005726576,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.94,169,168,169,169,-0.153778076,0.193115234,0.030517578,-0.768917739,0.005726576,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.95,177,177,180,179,-0.187515259,0.196350098,0.030639648,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.96,169,169,169,169,-0.187515259,0.196350098,0.030639648,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.97,169,169,169,169,-0.187515259,0.196350098,0.030639648,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.98,168,167,170,169,-0.220153809,0.203857422,0.030700684,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.99,169,168,169,169,-0.220153809,0.203857422,0.030700684,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,169,168,169,169,-0.220153809,0.203857422,0.030700684,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.01,169,168,169,169,-0.220153809,0.203857422,0.030700684,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.02,168,167,170,170,-0.258010864,0.214233398,0.030883789,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.03,169,168,169,169,-0.258010864,0.214233398,0.030883789,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.04,169,168,169,169,-0.258010864,0.214233398,0.030883789,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.05,168,168,170,169,-0.281402588,0.219604492,0.030944824,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.06,169,168,169,169,-0.281402588,0.219604492,0.030944824,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.07,169,168,169,169,-0.281402588,0.219604492,0.030944824,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.08,168,168,170,169,-0.301315308,0.221191406,0.031005859,-0.768917739,0.005726576,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.09,170,167,170,167,-0.304290771,0.220581055,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.1,167,170,168,171,-0.306488037,0.219604492,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.11,168,168,169,169,-0.307876587,0.218261719,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.12,169,168,169,169,-0.307876587,0.218261719,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.13,169,168,169,169,-0.307876587,0.218261719,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.14,168,168,169,169,-0.308486938,0.216491699,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.15,169,169,169,169,-0.296936035,0.211669922,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.16,169,168,169,169,-0.296936035,0.211669922,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.17,169,168,169,169,-0.296936035,0.211669922,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.18,169,168,169,169,-0.296936035,0.211669922,0.031005859,-0.751449645,0.007502079,4.980772495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.19,161,161,158,159,-0.257034302,0.204833984,0.030883789,-0.751449645,0.007502079,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.2,169,168,169,169,-0.257034302,0.204833984,0.030883789,-0.751449645,0.007502079,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.21,169,168,169,169,-0.257034302,0.204833984,0.030883789,-0.751449645,0.007502079,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.22,169,168,169,169,-0.257034302,0.204833984,0.030883789,-0.751449645,0.007502079,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.23,170,170,167,168,-0.211471558,0.192504883,0.030700684,-0.751449645,0.007502079,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.24,169,170,168,168,-0.184204102,0.184020996,0.030639648,-0.751449645,0.007502079,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.25,169,168,169,169,-0.184204102,0.184020996,0.030639648,-0.751449645,0.007502079,4.986057281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.26,160,161,159,159,-0.153961182,0.17401123,0.030517578,-0.751449645,0.007502079,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.27,169,168,169,169,-0.153961182,0.17401123,0.030517578,-0.751449645,0.007502079,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.28,169,168,169,169,-0.153961182,0.17401123,0.030517578,-0.751449645,0.007502079,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.29,171,168,169,166,-0.126617432,0.16003418,0.030395508,-0.73170054,0.012828588,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.3,166,170,168,171,-0.126617432,0.16003418,0.030395508,-0.73170054,0.012828588,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.31,169,168,169,169,-0.126617432,0.16003418,0.030395508,-0.73170054,0.012828588,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.32,169,168,169,169,-0.126617432,0.16003418,0.030395508,-0.73170054,0.012828588,4.991341591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.33,160,161,158,159,-0.085845947,0.137268066,0.030334473,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.34,169,169,168,168,-0.073776245,0.130615234,0.030273438,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.35,169,168,169,169,-0.073776245,0.130615234,0.030273438,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.36,169,168,169,169,-0.073776245,0.130615234,0.030273438,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.37,169,169,168,168,-0.060943604,0.123596191,0.030273438,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.38,169,170,167,168,-0.021820068,0.10144043,0.030151367,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.39,169,169,169,169,-0.021820068,0.10144043,0.030151367,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.4,169,169,169,169,-0.021820068,0.10144043,0.030151367,-0.73170054,0.012828588,4.996626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.41,165,167,162,163,0.030639648,0.069824219,0.030151367,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.42,169,169,169,168,0.030639648,0.069824219,0.030151367,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.43,169,169,169,168,0.030639648,0.069824219,0.030151367,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.44,169,169,169,168,0.030639648,0.069824219,0.030151367,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.45,169,169,168,168,0.044799805,0.061401367,0.030090332,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.46,169,171,167,168,0.087158203,0.036254883,0.030029297,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.47,169,169,168,168,0.087158203,0.036254883,0.030029297,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.48,169,169,168,168,0.087158203,0.036254883,0.030029297,-0.73170054,0.012828588,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.49,162,161,158,157,0.134338379,-0.00050354,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.5,166,170,167,171,0.134338379,-0.00050354,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.51,168,169,168,168,0.134338379,-0.00050354,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.52,168,169,168,168,0.134338379,-0.00050354,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.53,168,170,167,169,0.15826416,-0.03793335,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.54,168,169,168,168,0.15826416,-0.03793335,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.55,168,169,168,169,0.163024902,-0.055297852,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.56,168,169,168,168,0.163024902,-0.055297852,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.57,168,169,168,168,0.163024902,-0.055297852,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.58,168,169,168,169,0.164672852,-0.070983887,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.59,168,169,168,169,0.160766602,-0.081466675,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.6,168,169,168,168,0.160766602,-0.081466675,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.61,168,169,168,168,0.160766602,-0.081466675,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.62,167,169,168,169,0.142150879,-0.095199585,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.63,168,169,168,168,0.142150879,-0.095199585,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.64,168,169,168,168,0.142150879,-0.095199585,0.030029297,-0.712035418,0.018853426,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.65,169,167,170,168,0.111206055,-0.102493286,0.029968262,-0.693156421,0.022785425,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.66,166,170,167,170,0.111206055,-0.102493286,0.029968262,-0.693156421,0.022785425,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.67,168,169,168,168,0.111206055,-0.102493286,0.029968262,-0.693156421,0.022785425,5.004553318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.68,178,178,178,179,0.101623535,-0.10333252,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.69,168,168,169,169,0.080078125,-0.103790283,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.7,168,169,168,169,0.080078125,-0.103790283,0.029907227,-0.693156421,0.022785425,4.999268532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
