time,RR,RL,FR,FL,Battery,SoC,PITCH,ROLL,MC,DNG,TOC,DS,YAW,Y_FB,X_SP,Y_SP,Disturbance,,,,,BARO_ALT,U_X_FB,U_Y_FB,PITCH_C,ERR_X,ERR_Y,Velocity_y,Pitch_SP,PWM_RR,POS_X_C,POS_Y_C,PWM_FL,PWM_FR,PWM_RL,ROLL_C,YAW_C,ALT_C,EP,time,ANG_KD,ANG_KI,ANG_KP,ALT_KP,ALT_KI,ALT_KD,POS_KP,POS_KI,POS_KD,CMD,LS
9.67,186,186,186,186,11.8676177,0.989892274,-0.027496338,0.003051758,0,1,0,2,0.035644531,0,0,0,0,,,,,5.643994808,0.327576816,-0.250365973,0,-0.327732509,0.250162134,0,0,184,0,0,184,184,184,0,0,0.594783438,0.000305515,,,,,,,,,,,,
9.68,163,163,163,163,11.96414602,0.989878657,-0.027496338,0.003051758,0,1,0,2,0.035644531,0,0,0,0,,,,,5.643994808,0.327576816,-0.250365973,0,-0.327732509,0.250162134,0,0,163,0,0,163,163,163,0,0,0.492312054,0.000305515,,,,,,,,,,,,
9.69,182,182,182,182,11.88648786,0.989867913,-0.027572632,0.003067017,0,1,0,2,0.035644531,0,0,0,0,,,,,5.633425713,0.327576816,-0.250365973,0,-0.327732509,0.250162134,0,0,180,0,0,180,180,180,0,0,0.574605104,0.000306363,,,,,,,,,,,,
9.7,163,163,163,163,11.96369336,0.98985487,-0.027572632,0.003067017,0,1,0,2,0.035644531,0,0,0,0,,,,,5.633425713,0.327576816,-0.250365973,0,-0.327732509,0.250162134,0,0,163,0,0,163,163,163,0,0,0.492615434,0.000306363,,,,,,,,,,,,
9.71,186,186,186,186,11.86668943,0.989844126,-0.027648926,0.003082275,0,1,0,2,0.035644531,0,0,0,0,,,,,5.620213985,0.327576816,-0.250365973,0,-0.327732509,0.250162134,0,0,184,0,0,184,184,184,0,0,0.59550598,0.00030721,,,,,,,,,,,,
9.72,164,164,164,164,11.96321856,0.989830509,-0.027648926,0.003082275,0,1,0,2,0.035644531,0,0,0,0,,,,,5.620213985,0.327576816,-0.250365973,0,-0.327732509,0.250162134,0,0,163,0,0,163,163,163,0,0,0.493037568,0.00030721,,,,,,,,,,,,
9.73,164,164,164,164,11.96303885,0.989819765,-0.027648926,0.003082275,0,1,0,2,0.035644531,0,0,0,0,,,,,5.620213985,0.327576816,-0.250365973,0,-0.327732509,0.250162134,0,0,163,0,0,163,163,163,0,0,0.492960042,0.00030721,,,,,,,,,,,,
9.74,195,195,195,195,11.8260676,0.989809021,-0.027770996,0.003097534,0,1,0,2,0.035644531,0,0,0,0,,,,,5.601717472,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0.045293099,0,192,0,0,192,192,192,0,0,0.637040872,0.000308567,,,,,,,,,,,,
9.75,173,173,173,173,11.92245694,0.989794217,-0.027816772,0.003097534,0,1,0,2,0.035644531,0,0,0,0,,,,,5.596433163,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,172,0,0,172,172,172,0,0,0.534802595,0.000309075,,,,,,,,,,,,
9.76,182,182,182,182,11.88481363,0.989782284,-0.027862549,0.003097534,0,1,0,2,0.035644531,0,0,0,0,,,,,5.58586359,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,180,0,0,180,180,180,0,0,0.576151909,0.000309584,,,,,,,,,,,,
9.77,168,168,168,168,11.94448148,0.989769241,-0.027893066,0.003112793,0,1,0,2,0.035644531,0,0,0,0,,,,,5.583221436,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,167,0,0,167,167,167,0,0,0.514756948,0.000309923,,,,,,,,,,,,
9.78,173,173,173,173,11.92176024,0.989757977,-0.027938843,0.003112793,0,1,0,2,0.035644531,0,0,0,0,,,,,5.577936649,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,172,0,0,172,172,172,0,0,0.535395979,0.000310432,,,,,,,,,,,,
9.79,164,164,164,164,11.96159519,0.989746044,-0.027938843,0.003112793,0,1,0,2,0.035644531,0,0,0,0,,,,,5.577936649,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,163,0,0,163,163,163,0,0,0.494366644,0.000310432,,,,,,,,,,,,
9.8,186,186,186,186,11.86459309,0.9897353,-0.028015137,0.003128052,0,1,0,2,0.035644531,0,0,0,0,,,,,5.564725399,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,184,0,0,184,184,184,0,0,0.59726041,0.000311279,,,,,,,,,,,,
9.81,164,164,164,164,11.96112404,0.989721683,-0.028015137,0.003128052,0,1,0,2,0.035644531,0,0,0,0,,,,,5.564725399,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,163,0,0,163,163,163,0,0,0.494802629,0.000311279,,,,,,,,,,,,
9.82,182,182,182,182,11.88346851,0.989710939,-0.028106689,0.003128052,0,1,0,2,0.035644531,0,0,0,0,,,,,5.554155827,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,180,0,0,180,180,180,0,0,0.577109304,0.000312297,,,,,,,,,,,,
9.83,164,164,164,164,11.96067663,0.989697895,-0.028106689,0.003128052,0,1,0,2,0.035644531,0,0,0,0,,,,,5.554155827,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,163,0,0,163,163,163,0,0,0.495125848,0.000312297,,,,,,,,,,,,
9.84,187,187,187,187,11.85877235,0.989687151,-0.02822876,0.003143311,0,1,0,2,0.035644531,0,0,0,0,,,,,5.540944099,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,185,0,0,185,185,185,0,0,0.598026303,0.000313653,,,,,,,,,,,,
9.85,164,164,164,164,11.96020127,0.989673389,-0.02822876,0.003143311,0,1,0,2,0.035644531,0,0,0,0,,,,,5.540944099,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,163,0,0,163,163,163,0,0,0.4955678,0.000313653,,,,,,,,,,,,
9.86,192,192,192,192,11.83841976,0.989662645,-0.028320313,0.003158569,0,1,0,2,0.035644531,0,0,0,0,,,,,5.525090218,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,189,0,0,189,189,189,0,0,0.619062364,0.00031467,,,,,,,,,,,,
9.87,164,164,164,164,11.95970318,0.989648292,-0.028320313,0.003158569,0,1,0,2,0.035644531,0,0,0,0,,,,,5.525090218,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,163,0,0,163,163,163,0,0,0.496129144,0.00031467,,,,,,,,,,,,
9.88,177,177,177,177,11.90096986,0.989637548,-0.028396606,0.003173828,0,1,0,2,0.035644531,0,0,0,0,,,,,5.517163277,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,176,0,0,176,176,176,0,0,0.557844599,0.000315518,,,,,,,,,,,,
9.89,164,164,164,164,11.95928066,0.989625066,-0.028396606,0.003173828,0,1,0,2,0.035644531,0,0,0,0,,,,,5.517163277,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,163,0,0,163,163,163,0,0,0.496346161,0.000315518,,,,,,,,,,,,
9.9,164,164,164,164,11.95910438,0.989614322,-0.028396606,0.003173828,0,1,0,2,0.035644531,0,0,0,0,,,,,5.517163277,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,163,0,0,163,163,163,0,0,0.496281516,0.000315518,,,,,,,,,,,,
9.91,192,192,192,192,11.83732381,0.989603578,-0.028518677,0.003189087,0,1,0,2,0.035644531,0,0,0,0,,,,,5.501309395,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,189,0,0,189,189,189,0,0,0.619779053,0.000316874,,,,,,,,,,,,
9.92,165,165,165,165,11.95426327,0.989589225,-0.028518677,0.003189087,0,1,0,2,0.035644531,0,0,0,0,,,,,5.501309395,0.327827156,-0.248101473,0,-0.32798144,0.247897479,0,0,164,0,0,164,164,164,0,0,0.496848805,0.000316874,,,,,,,,,,,,
9.93,179,179,179,179,11.89518028,0.989578353,-0.028610229,0.003189087,0,1,0,2,0.035644531,0,0,0,0,,,,,5.493382454,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0.047744211,0,177,0,0,177,177,177,0,0,0.558567232,0.000317891,,,,,,,,,,,,
9.94,165,165,165,165,11.95383195,0.989565732,-0.028610229,0.003189087,0,1,0,2,0.035644531,0,0,0,0,,,,,5.493382454,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,164,0,0,164,164,164,0,0,0.497071767,0.000317891,,,,,,,,,,,,
9.95,196,196,196,196,11.81608912,0.989554859,-0.0287323,0.003204346,0,1,0,2,0.035644531,0,0,0,0,,,,,5.474886417,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,193,0,0,193,193,193,0,0,0.641164735,0.000319248,,,,,,,,,,,,
9.96,165,165,165,165,11.95330817,0.989539903,-0.0287323,0.003204346,0,1,0,2,0.035644531,0,0,0,0,,,,,5.474886417,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,164,0,0,164,164,164,0,0,0.497761091,0.000319248,,,,,,,,,,,,
9.97,183,183,183,183,11.87519874,0.989529031,-0.028808594,0.003219604,0,1,0,2,0.035644531,0,0,0,0,,,,,5.464316845,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,181,0,0,181,181,181,0,0,0.580078996,0.000320095,,,,,,,,,,,,
9.98,165,165,165,165,11.95285596,0.989515845,-0.028808594,0.003219604,0,1,0,2,0.035644531,0,0,0,0,,,,,5.464316845,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,164,0,0,164,164,164,0,0,0.49810677,0.000320095,,,,,,,,,,,,
9.99,179,179,179,179,11.89377419,0.989504972,-0.028884888,0.003234863,0,1,0,2,0.035644531,0,0,0,0,,,,,5.456389904,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,177,0,0,177,177,177,0,0,0.559829822,0.000320943,,,,,,,,,,,,
10,174,174,174,174,11.91212701,0.989492351,-0.028930664,0.003234863,0,1,0,2,0.035644531,0,0,0,0,,,,,5.451105595,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,173,0,0,173,173,173,0,0,0.539523898,0.000321452,,,,,,,,,,,,
10.01,183,183,183,183,11.87427067,0.989480282,-0.02897644,0.003234863,0,1,0,2,0.035644531,0,0,0,0,,,,,5.440536022,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,181,0,0,181,181,181,0,0,0.580891378,0.00032196,,,,,,,,,,,,
10.02,179,179,179,179,11.89302655,0.989467097,-0.029052734,0.003250122,0,1,0,2,0.035644531,0,0,0,0,,,,,5.432609081,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,177,0,0,177,177,177,0,0,0.560703215,0.000322808,,,,,,,,,,,,
10.03,165,165,165,165,11.95168009,0.989454476,-0.029052734,0.003250122,0,1,0,2,0.035644531,0,0,0,0,,,,,5.432609081,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,164,0,0,164,164,164,0,0,0.499215347,0.000322808,,,,,,,,,,,,
10.04,183,183,183,183,11.87357208,0.989443603,-0.029129028,0.003265381,0,1,0,2,0.035644531,0,0,0,0,,,,,5.422039986,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,181,0,0,181,181,181,0,0,0.58153482,0.000323656,,,,,,,,,,,,
10.05,165,165,165,165,11.95123071,0.989430417,-0.029129028,0.003265381,0,1,0,2,0.035644531,0,0,0,0,,,,,5.422039986,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,164,0,0,164,164,164,0,0,0.499571574,0.000323656,,,,,,,,,,,,
10.06,179,179,179,179,11.89215035,0.989419544,-0.029205322,0.003265381,0,1,0,2,0.035644531,0,0,0,0,,,,,5.414113045,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,177,0,0,177,177,177,0,0,0.561299911,0.000324504,,,,,,,,,,,,
10.07,165,165,165,165,11.95080465,0.989406924,-0.029205322,0.003265381,0,1,0,2,0.035644531,0,0,0,0,,,,,5.414113045,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,164,0,0,164,164,164,0,0,0.499814354,0.000324504,,,,,,,,,,,,
10.08,183,183,183,183,11.87269739,0.989396051,-0.029281616,0.00328064,0,1,0,2,0.035644531,0,0,0,0,,,,,5.403543472,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,181,0,0,181,181,181,0,0,0.582139856,0.000325351,,,,,,,,,,,,
10.09,165,165,165,165,11.95035678,0.989382865,-0.029281616,0.00328064,0,1,0,2,0.035644531,0,0,0,0,,,,,5.403543472,0.328091055,-0.245714426,0,-0.328243854,0.245510268,0,0,164,0,0,164,164,164,0,0,0.500175227,0.000325351,,,,,,,,,,,,
10.1,179,179,179,179,11.89127717,0.989371992,-0.02935791,0.003295898,0,1,0,2,0.035644531,0,0,0,0,,,,,5.395616531,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0.050228703,0,177,0,0,177,177,177,0,0,0.561905875,0.000326199,,,,,,,,,,,,
10.11,165,165,165,165,11.94993222,0.989359371,-0.02935791,0.003295898,0,1,0,2,0.035644531,0,0,0,0,,,,,5.395616531,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,164,0,0,164,164,164,0,0,0.500422631,0.000326199,,,,,,,,,,,,
10.12,193,193,193,193,11.82745977,0.989348498,-0.029449463,0.003295898,0,1,0,2,0.035644531,0,0,0,0,,,,,5.37976265,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,190,0,0,190,190,190,0,0,0.623935361,0.000327216,,,,,,,,,,,,
10.13,166,166,166,166,11.94506181,0.989333996,-0.029449463,0.003295898,0,1,0,2,0.035644531,0,0,0,0,,,,,5.37976265,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.501020307,0.000327216,,,,,,,,,,,,
10.14,179,179,179,179,11.89034931,0.989322993,-0.029525757,0.003311157,0,1,0,2,0.035644531,0,0,0,0,,,,,5.371835709,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,177,0,0,177,177,177,0,0,0.562753928,0.000328064,,,,,,,,,,,,
10.15,166,166,166,166,11.94463368,0.989310373,-0.029525757,0.003311157,0,1,0,2,0.035644531,0,0,0,0,,,,,5.371835709,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.501273656,0.000328064,,,,,,,,,,,,
10.16,184,184,184,184,11.86607104,0.98929937,-0.029602051,0.003326416,0,1,0,2,0.035644531,0,0,0,0,,,,,5.361266613,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,182,0,0,182,182,182,0,0,0.583600726,0.000328912,,,,,,,,,,,,
10.17,166,166,166,166,11.94417803,0.989286041,-0.029602051,0.003326416,0,1,0,2,0.035644531,0,0,0,0,,,,,5.361266613,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.501645077,0.000328912,,,,,,,,,,,,
10.18,180,180,180,180,11.88474935,0.989275039,-0.029678345,0.003326416,0,1,0,2,0.035644531,0,0,0,0,,,,,5.353339672,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,178,0,0,178,178,178,0,0,0.56338101,0.000329759,,,,,,,,,,,,
10.19,166,166,166,166,11.94374585,0.989262278,-0.029678345,0.003326416,0,1,0,2,0.035644531,0,0,0,0,,,,,5.353339672,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.50190305,0.000329759,,,,,,,,,,,,
10.2,184,184,184,184,11.86518397,0.989251275,-0.029769897,0.003341675,0,1,0,2,0.035644531,0,0,0,0,,,,,5.3427701,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,182,0,0,182,182,182,0,0,0.584236148,0.000330777,,,,,,,,,,,,
10.21,166,166,166,166,11.94329173,0.989237946,-0.029769897,0.003341675,0,1,0,2,0.035644531,0,0,0,0,,,,,5.3427701,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.502279116,0.000330777,,,,,,,,,,,,
10.22,188,188,188,188,11.84517149,0.989226944,-0.029846191,0.003356934,0,1,0,2,0.035644531,0,0,0,0,,,,,5.329558849,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,186,0,0,186,186,186,0,0,0.605202277,0.000331624,,,,,,,,,,,,
10.23,166,166,166,166,11.94281523,0.989213035,-0.029846191,0.003356934,0,1,0,2,0.035644531,0,0,0,0,,,,,5.329558849,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.502773892,0.000331624,,,,,,,,,,,,
10.24,184,184,184,184,11.86425416,0.989202032,-0.029922485,0.003356934,0,1,0,2,0.035644531,0,0,0,0,,,,,5.318989277,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,182,0,0,182,182,182,0,0,0.585109963,0.000332472,,,,,,,,,,,,
10.25,166,166,166,166,11.94236274,0.989188703,-0.029922485,0.003356934,0,1,0,2,0.035644531,0,0,0,0,,,,,5.318989277,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.503155903,0.000332472,,,,,,,,,,,,
10.26,180,180,180,180,11.88293562,0.989177701,-0.030014038,0.003372192,0,1,0,2,0.035644531,0,0,0,0,,,,,5.311062336,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,178,0,0,178,178,178,0,0,0.564897121,0.000333489,,,,,,,,,,,,
10.27,184,184,184,184,11.86355251,0.98916494,-0.030090332,0.003387451,0,1,0,2,0.035644531,0,0,0,0,,,,,5.30049324,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,182,0,0,182,182,182,0,0,0.585797995,0.000334337,,,,,,,,,,,,
10.28,166,166,166,166,11.94166169,0.989151611,-0.030090332,0.003387451,0,1,0,2,0.035644531,0,0,0,0,,,,,5.30049324,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.503849943,0.000334337,,,,,,,,,,,,
10.29,166,166,166,166,11.9414828,0.989140608,-0.030090332,0.003387451,0,1,0,2,0.035644531,0,0,0,0,,,,,5.30049324,0.328368723,-0.243203163,0,-0.32851996,0.242998833,0,0,165,0,0,165,165,165,0,0,0.503812381,0.000334337,,,,,,,,,,,,
10.3,188,188,188,188,11.84336412,0.989129606,-0.030212402,0.00340271,0,1,0,2,0.035644531,0,0,0,0,,,,,5.287281513,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0.052708429,0,186,0,0,186,186,186,0,0,0.606744544,0.000335693,,,,,,,,,,,,
10.31,166,166,166,166,11.94100943,0.989115697,-0.030212402,0.00340271,0,1,0,2,0.035644531,0,0,0,0,,,,,5.287281513,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,165,0,0,165,165,165,0,0,0.504317748,0.000335693,,,,,,,,,,,,
10.32,184,184,184,184,11.86244992,0.989104694,-0.030303955,0.00340271,0,1,0,2,0.035644531,0,0,0,0,,,,,5.276712418,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,182,0,0,182,182,182,0,0,0.586655387,0.000336711,,,,,,,,,,,,
10.33,166,166,166,166,11.94056005,0.989091365,-0.030303955,0.00340271,0,1,0,2,0.035644531,0,0,0,0,,,,,5.276712418,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,165,0,0,165,165,165,0,0,0.504710307,0.000336711,,,,,,,,,,,,
10.34,175,175,175,175,11.89984287,0.989080363,-0.030380249,0.003417969,0,1,0,2,0.035644531,0,0,0,0,,,,,5.271427631,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,174,0,0,174,174,174,0,0,0.545864351,0.000337558,,,,,,,,,,,,
10.35,166,166,166,166,11.94015628,0.989068157,-0.030380249,0.003417969,0,1,0,2,0.035644531,0,0,0,0,,,,,5.271427631,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,165,0,0,165,165,165,0,0,0.50487333,0.000337558,,,,,,,,,,,,
10.36,180,180,180,180,11.88073107,0.989057154,-0.030456543,0.003433228,0,1,0,2,0.035644531,0,0,0,0,,,,,5.26350069,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,178,0,0,178,178,178,0,0,0.566620492,0.000338406,,,,,,,,,,,,
10.37,166,166,166,166,11.93973104,0.989044393,-0.030456543,0.003433228,0,1,0,2,0.035644531,0,0,0,0,,,,,5.26350069,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,165,0,0,165,165,165,0,0,0.505153763,0.000338406,,,,,,,,,,,,
10.38,190,190,190,190,11.83665775,0.989033391,-0.030593872,0.003448486,0,1,0,2,0.035644531,0,0,0,0,,,,,5.250288963,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,187,0,0,187,187,187,0,0,0.608090549,0.000339932,,,,,,,,,,,,
10.39,167,167,167,167,11.93485676,0.989019335,-0.030593872,0.003448486,0,1,0,2,0.035644531,0,0,0,0,,,,,5.250288963,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,166,0,0,166,166,166,0,0,0.505668378,0.000339932,,,,,,,,,,,,
10.4,167,167,167,167,11.93467472,0.989008201,-0.030593872,0.003448486,0,1,0,2,0.035644531,0,0,0,0,,,,,5.250288963,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,166,0,0,166,166,166,0,0,0.505637092,0.000339932,,,,,,,,,,,,
10.41,185,185,185,185,11.85565991,0.988997068,-0.030670166,0.003448486,0,1,0,2,0.035644531,0,0,0,0,,,,,5.239719868,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,183,0,0,183,183,183,0,0,0.587979355,0.00034078,,,,,,,,,,,,
10.42,167,167,167,167,11.93421773,0.988983596,-0.030670166,0.003448486,0,1,0,2,0.035644531,0,0,0,0,,,,,5.239719868,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,166,0,0,166,166,166,0,0,0.506038899,0.00034078,,,,,,,,,,,,
10.43,190,190,190,190,11.83553825,0.988972462,-0.030792236,0.003463745,0,1,0,2,0.035644531,0,0,0,0,,,,,5.226508141,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,187,0,0,187,187,187,0,0,0.608978658,0.000342136,,,,,,,,,,,,
10.44,167,167,167,167,11.93373822,0.988958406,-0.030792236,0.003463745,0,1,0,2,0.035644531,0,0,0,0,,,,,5.226508141,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,166,0,0,166,166,166,0,0,0.506559459,0.000342136,,,,,,,,,,,,
10.45,185,185,185,185,11.85472422,0.988947273,-0.03086853,0.003479004,0,1,0,2,0.035644531,0,0,0,0,,,,,5.215939045,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,183,0,0,183,183,183,0,0,0.588904695,0.000342984,,,,,,,,,,,,
10.46,167,167,167,167,11.93328285,0.9889338,-0.03086853,0.003479004,0,1,0,2,0.035644531,0,0,0,0,,,,,5.215939045,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,166,0,0,166,166,166,0,0,0.506967212,0.000342984,,,,,,,,,,,,
10.47,176,176,176,176,11.896961,0.988922667,-0.030914307,0.003479004,0,1,0,2,0.035644531,0,0,0,0,,,,,5.210654259,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,174,0,0,174,174,174,0,0,0.548128852,0.000343492,,,,,,,,,,,,
10.48,171,171,171,171,11.91502085,0.988910462,-0.030944824,0.003494263,0,1,0,2,0.035644531,0,0,0,0,,,,,5.208012104,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,170,0,0,170,170,170,0,0,0.527737886,0.000343831,,,,,,,,,,,,
10.49,167,167,167,167,11.93267736,0.988898798,-0.030944824,0.003494263,0,1,0,2,0.035644531,0,0,0,0,,,,,5.208012104,0.328660309,-0.240567923,0,-0.328809906,0.240363412,0,0,166,0,0,166,166,166,0,0,0.507235185,0.000343831,,,,,,,,,,,,
10.5,194,194,194,194,11.81390897,0.988887665,-0.031066895,0.003509521,0,1,0,2,0.035644531,0,0,0,0,,,,,5.192158222,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0.055331216,0,191,0,0,191,191,191,0,0,0.630771366,0.000345188,,,,,,,,,,,,
10.51,167,167,167,167,11.93217671,0.988873013,-0.031066895,0.003509521,0,1,0,2,0.035644531,0,0,0,0,,,,,5.192158222,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,166,0,0,166,166,166,0,0,0.507879762,0.000345188,,,,,,,,,,,,
10.52,177,177,177,177,11.89121858,0.98886188,-0.031143188,0.003509521,0,1,0,2,0.035644531,0,0,0,0,,,,,5.186873436,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,175,0,0,175,175,175,0,0,0.549044375,0.000346035,,,,,,,,,,,,
10.53,167,167,167,167,11.93176911,0.988849536,-0.031143188,0.003509521,0,1,0,2,0.035644531,0,0,0,0,,,,,5.186873436,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,166,0,0,166,166,166,0,0,0.508063923,0.000346035,,,,,,,,,,,,
10.54,190,190,190,190,11.83309175,0.988838403,-0.031265259,0.00352478,0,1,0,2,0.035644531,0,0,0,0,,,,,5.173661709,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,187,0,0,187,187,187,0,0,0.611010288,0.000347392,,,,,,,,,,,,
10.55,167,167,167,167,11.93129383,0.988824347,-0.031265259,0.00352478,0,1,0,2,0.035644531,0,0,0,0,,,,,5.173661709,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,166,0,0,166,166,166,0,0,0.508597695,0.000347392,,,,,,,,,,,,
10.56,181,181,181,181,11.87152179,0.988813214,-0.031341553,0.003540039,0,1,0,2,0.035644531,0,0,0,0,,,,,5.165734768,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,179,0,0,179,179,179,0,0,0.570357078,0.000348239,,,,,,,,,,,,
10.57,167,167,167,167,11.93086547,0.988800312,-0.031341553,0.003540039,0,1,0,2,0.035644531,0,0,0,0,,,,,5.165734768,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,166,0,0,166,166,166,0,0,0.508902569,0.000348239,,,,,,,,,,,,
10.58,167,167,167,167,11.93068688,0.988789179,-0.031341553,0.003540039,0,1,0,2,0.035644531,0,0,0,0,,,,,5.165734768,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,166,0,0,166,166,166,0,0,0.508881853,0.000348239,,,,,,,,,,,,
10.59,185,185,185,185,11.8516755,0.988778046,-0.031433105,0.003555298,0,1,0,2,0.035644531,0,0,0,0,,,,,5.155165672,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,183,0,0,183,183,183,0,0,0.591234685,0.000349257,,,,,,,,,,,,
10.6,167,167,167,167,11.93023675,0.988764573,-0.031433105,0.003555298,0,1,0,2,0.035644531,0,0,0,0,,,,,5.155165672,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,166,0,0,166,166,166,0,0,0.509304799,0.000349257,,,,,,,,,,,,
10.61,190,190,190,190,11.83156071,0.98875344,-0.031539917,0.003570557,0,1,0,2,0.035644531,0,0,0,0,,,,,5.141953945,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,187,0,0,187,187,187,0,0,0.612255127,0.000350444,,,,,,,,,,,,
10.62,167,167,167,167,11.92976411,0.988739384,-0.031539917,0.003570557,0,1,0,2,0.035644531,0,0,0,0,,,,,5.141953945,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,166,0,0,166,166,166,0,0,0.509846497,0.000350444,,,,,,,,,,,,
10.63,185,185,185,185,11.85075353,0.988728251,-0.03163147,0.003570557,0,1,0,2,0.035644531,0,0,0,0,,,,,5.13138485,0.328966618,-0.237801552,0,-0.329114494,0.237596851,0,0,183,0,0,183,183,183,0,0,0.592202303,0.000351461,,,,,,,,,,,,
