Time,M1,M2,M3,M4,Pitch,Roll,Yaw,PosX,PosY,Altitude
17.500,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.510,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.520,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.530,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.540,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.550,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.560,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.570,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.580,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.590,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.600,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33362,-0.27803,5.118
17.610,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.118
17.620,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.118
17.630,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.118
17.640,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.118
17.650,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.118
17.660,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.118
17.670,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.118
17.680,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.690,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.700,177.0,177.0,177.0,177.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.710,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.720,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.730,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.740,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.750,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.760,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.770,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.780,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.790,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.800,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33415,-0.27803,5.113
17.810,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.820,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.830,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.840,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.850,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.860,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.870,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.880,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.113
17.890,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.900,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.910,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.920,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.930,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.940,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.950,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.960,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.970,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.980,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
17.990,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
18.000,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
18.010,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33468,-0.27804,5.118
18.020,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.030,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.040,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.050,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.060,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.070,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.080,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.090,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.100,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.110,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.120,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.130,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.140,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.150,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.160,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.170,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.180,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.190,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.200,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.210,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33525,-0.27804,5.118
18.220,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.118
18.230,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.118
18.240,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.118
18.250,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.118
18.260,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.118
18.270,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.118
18.280,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.290,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.300,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.310,159.0,159.0,159.0,159.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.320,159.0,159.0,159.0,159.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.330,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.340,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.350,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.360,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.370,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.380,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.390,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.400,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.410,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.420,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33581,-0.27805,5.123
18.430,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.440,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.450,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.460,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.470,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.480,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.490,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.500,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.510,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.520,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.530,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.540,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.550,169.0,169.0,169.0,169.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.560,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.570,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.580,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.590,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.600,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.610,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.620,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33642,-0.27805,5.123
18.630,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.640,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.650,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.660,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.670,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.680,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.690,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.700,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.710,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.720,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.730,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.740,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.750,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.760,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.770,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.780,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.790,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.800,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.810,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.820,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.830,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33702,-0.27806,5.123
18.840,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.850,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.860,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.870,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.880,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.890,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.900,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.910,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.920,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.930,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.940,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.950,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.960,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.970,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.980,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
18.990,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
19.000,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
19.010,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
19.020,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
19.030,168.0,168.0,168.0,168.0,0.000,0.005,0.036,0.33767,-0.27806,5.123
19.040,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33767,-0.27806,5.123
19.050,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.060,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.070,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.080,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.090,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.100,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.110,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.120,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.130,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.140,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.150,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.160,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.170,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.180,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.190,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.200,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.210,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.123
19.220,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.118
19.230,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33834,-0.27807,5.118
19.240,178.0,178.0,178.0,178.0,0.000,0.006,0.036,0.33834,-0.27807,5.118
19.250,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.260,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.270,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.280,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.290,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.300,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.310,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.320,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.330,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.340,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.350,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.360,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.370,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.380,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.390,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.400,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.410,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.420,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.430,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.440,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.450,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33899,-0.27807,5.118
19.460,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.118
19.470,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.118
19.480,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.490,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.500,178.0,178.0,178.0,178.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.510,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.520,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.530,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.540,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.550,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.560,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.570,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.580,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.590,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.600,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.610,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.620,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.630,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.640,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.650,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.33970,-0.27808,5.113
19.660,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.113
19.670,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.113
19.680,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.113
19.690,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.113
19.700,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.113
19.710,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.720,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.730,178.0,178.0,178.0,178.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.740,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.750,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.760,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.770,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.780,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.790,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.800,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.810,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.820,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.830,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.840,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.850,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.860,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34040,-0.27808,5.108
19.870,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.108
19.880,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.108
19.890,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.108
19.900,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.108
19.910,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.108
19.920,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
19.930,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
19.940,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
19.950,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
19.960,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
19.970,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
19.980,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
19.990,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.000,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.010,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.020,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.030,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.040,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.050,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.060,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34114,-0.27809,5.102
20.070,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.102
20.080,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.090,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.100,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.110,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.120,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.130,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.140,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.150,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.160,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.170,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.180,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.190,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.200,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.100
20.210,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.094
20.220,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.094
20.230,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.094
20.240,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.094
20.250,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.094
20.260,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.094
20.270,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34188,-0.27810,5.094
20.280,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.094
20.290,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.094
20.300,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.094
20.310,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.094
20.320,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.330,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.340,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.350,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.360,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.370,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.380,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.390,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.400,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.410,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.420,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.089
20.430,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.084
20.440,168.0,168.0,168.0,168.0,0.000,0.006,0.036,0.34266,-0.27811,5.084
20.450,178.0,178.0,178.0,178.0,0.000,0.006,0.036,0.34266,-0.27811,5.084
