Time,Roll,Pitch,Yaw,PosX,PosY,Altitude
26.450,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.460,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.470,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.480,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.490,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.500,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.510,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.520,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.530,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.540,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.550,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.560,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.570,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.580,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.590,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.600,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.610,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.620,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.630,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.640,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.650,0.003,0.010,0.036,0.39090,-0.31341,0.024
26.660,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.670,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.680,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.690,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.700,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.710,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.720,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.730,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.740,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.750,0.003,0.010,0.036,0.39261,-0.31415,0.024
26.760,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.770,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.780,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.790,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.800,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.810,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.820,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.830,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.840,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.850,0.003,0.011,0.036,0.39261,-0.31415,0.024
26.860,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.870,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.880,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.890,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.900,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.910,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.920,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.930,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.940,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.950,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.960,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.970,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.980,0.003,0.011,0.036,0.39426,-0.31485,0.024
26.990,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.000,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.010,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.020,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.030,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.040,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.050,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.060,0.003,0.011,0.036,0.39426,-0.31485,0.024
27.070,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.080,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.090,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.100,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.110,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.120,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.130,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.140,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.150,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.160,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.170,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.180,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.190,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.200,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.210,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.220,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.230,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.240,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.250,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.260,0.003,0.011,0.036,0.39602,-0.31559,0.024
27.270,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.280,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.290,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.300,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.310,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.320,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.330,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.340,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.350,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.360,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.370,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.380,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.390,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.400,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.410,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.420,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.430,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.440,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.450,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.460,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.470,0.003,0.011,0.036,0.39772,-0.31630,0.024
27.480,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.490,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.500,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.510,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.520,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.530,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.540,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.550,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.560,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.570,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.580,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.590,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.600,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.610,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.620,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.630,0.003,0.011,0.036,0.39953,-0.31705,0.024
27.640,0.003,0.011,0.036,0.39953,-0.31705,0.029
27.650,0.003,0.011,0.036,0.39953,-0.31705,0.029
27.660,0.003,0.011,0.036,0.39953,-0.31705,0.029
27.670,0.003,0.011,0.036,0.39953,-0.31705,0.029
27.680,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.690,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.700,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.710,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.720,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.730,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.740,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.750,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.760,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.770,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.780,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.790,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.800,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.810,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.820,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.830,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.840,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.850,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.860,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.870,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.880,0.003,0.011,0.036,0.40127,-0.31776,0.029
27.890,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.900,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.910,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.920,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.930,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.940,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.950,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.960,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.970,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.980,0.003,0.011,0.036,0.40313,-0.31852,0.029
27.990,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.000,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.010,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.020,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.030,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.040,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.050,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.060,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.070,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.080,0.003,0.011,0.036,0.40313,-0.31852,0.029
28.090,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.100,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.110,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.120,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.130,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.140,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.150,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.160,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.170,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.180,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.190,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.200,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.210,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.220,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.230,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.240,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.250,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.260,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.270,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.280,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.290,0.003,0.011,0.036,0.40492,-0.31923,0.029
28.300,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.310,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.320,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.330,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.340,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.350,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.360,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.370,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.380,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.390,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.400,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.410,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.420,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.430,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.440,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.450,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.460,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.470,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.480,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.490,0.003,0.011,0.036,0.40683,-0.31999,0.029
28.500,0.003,0.011,0.036,0.40867,-0.32071,0.029
28.510,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.520,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.530,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.540,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.550,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.560,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.570,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.580,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.590,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.600,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.610,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.620,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.630,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.640,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.650,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.660,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.670,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.680,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.690,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.700,0.003,0.012,0.036,0.40867,-0.32071,0.029
28.710,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.720,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.730,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.740,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.750,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.760,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.770,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.780,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.790,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.800,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.810,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.820,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.830,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.840,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.850,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.860,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.870,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.880,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.890,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.900,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.910,0.003,0.012,0.036,0.41063,-0.32147,0.029
28.920,0.003,0.012,0.036,0.41261,-0.32223,0.029
28.930,0.003,0.012,0.036,0.41261,-0.32223,0.029
28.940,0.003,0.012,0.036,0.41261,-0.32223,0.029
28.950,0.003,0.012,0.036,0.41261,-0.32223,0.029
28.960,0.003,0.012,0.036,0.41261,-0.32223,0.029
28.970,0.003,0.012,0.036,0.41261,-0.32223,0.029
28.980,0.003,0.012,0.036,0.41261,-0.32223,0.029
28.990,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.000,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.010,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.020,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.030,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.040,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.050,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.060,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.070,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.080,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.090,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.100,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.110,0.003,0.012,0.036,0.41261,-0.32223,0.029
29.120,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.130,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.140,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.150,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.160,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.170,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.180,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.190,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.200,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.210,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.220,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.230,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.240,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.250,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.260,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.270,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.280,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.290,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.300,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.310,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.320,0.003,0.012,0.036,0.41452,-0.32295,0.029
29.330,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.340,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.350,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.360,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.370,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.380,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.390,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.400,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.410,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.420,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.430,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.440,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.450,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.460,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.470,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.480,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.490,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.500,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.510,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.520,0.003,0.012,0.036,0.41655,-0.32371,0.029
29.530,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.540,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.550,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.560,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.570,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.580,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.590,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.600,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.610,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.620,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.630,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.640,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.650,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.660,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.670,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.680,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.690,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.700,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.710,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.720,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.730,0.003,0.012,0.036,0.41851,-0.32444,0.029
29.740,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.750,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.760,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.770,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.780,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.790,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.800,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.810,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.820,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.830,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.840,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.850,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.860,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.870,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.880,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.890,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.900,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.910,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.920,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.930,0.003,0.012,0.036,0.42060,-0.32521,0.029
29.940,0.003,0.012,0.036,0.42261,-0.32594,0.029
29.950,0.003,0.012,0.036,0.42261,-0.32594,0.029
29.960,0.003,0.012,0.036,0.42261,-0.32594,0.029
29.970,0.003,0.012,0.036,0.42261,-0.32594,0.029
29.980,0.003,0.012,0.036,0.42261,-0.32594,0.029
29.990,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.000,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.010,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.020,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.030,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.040,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.050,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.060,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.070,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.080,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.090,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.100,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.110,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.120,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.130,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.140,0.003,0.012,0.036,0.42261,-0.32594,0.029
30.150,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.160,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.170,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.180,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.190,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.200,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.210,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.220,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.230,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.240,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.250,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.260,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.270,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.280,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.290,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.300,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.310,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.320,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.330,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.340,0.003,0.013,0.036,0.42474,-0.32671,0.029
30.350,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.360,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.370,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.380,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.390,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.400,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.410,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.420,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.430,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.440,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.450,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.460,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.470,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.480,0.003,0.013,0.036,0.42680,-0.32745,0.029
30.490,0.003,0.013,0.036,0.42680,-0.32745,0.032
30.500,0.003,0.013,0.036,0.42680,-0.32745,0.032
30.510,0.003,0.013,0.036,0.42680,-0.32745,0.032
30.520,0.003,0.013,0.036,0.42680,-0.32745,0.032
30.530,0.003,0.013,0.036,0.42680,-0.32745,0.032
30.540,0.003,0.013,0.036,0.42680,-0.32745,0.032
30.550,0.003,0.013,0.036,0.42680,-0.32745,0.032
30.560,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.570,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.580,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.590,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.600,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.610,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.620,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.630,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.640,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.650,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.660,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.670,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.680,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.690,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.700,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.710,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.720,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.730,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.740,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.750,0.003,0.013,0.036,0.42899,-0.32822,0.032
30.760,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.770,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.780,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.790,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.800,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.810,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.820,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.830,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.840,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.850,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.860,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.870,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.880,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.890,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.900,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.910,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.920,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.930,0.003,0.013,0.036,0.43110,-0.32895,0.032
30.940,0.003,0.013,0.036,0.43110,-0.32895,0.032
